,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002979.SZ,20200630,26.48,27.11,26.43,26.97,26.57,0.4,1.5055,38994.06,104441.372
1,002979.SZ,20200629,26.4,26.88,26.4,26.57,26.36,0.21,0.7967,30707.39,81650.982
2,002979.SZ,20200624,27.0,27.14,26.25,26.36,27.14,-0.78,-2.874,48836.07,129502.422
3,002979.SZ,20200623,27.5,27.5,27.13,27.14,27.62,-0.48,-1.7379,40875.8,111421.099
4,002979.SZ,20200622,27.28,27.82,27.09,27.62,27.52,0.1,0.3634,47775.27,131127.863
5,002979.SZ,20200619,28.0,28.3,27.41,27.52,28.17,-0.65,-2.3074,60861.43,168533.719
6,002979.SZ,20200618,28.42,28.43,27.57,28.17,28.5,-0.33,-1.1579,85367.97,238411.333
7,002979.SZ,20200617,27.11,28.9,26.88,28.5,27.12,1.38,5.0885,139729.83,395797.211
8,002979.SZ,20200616,27.28,27.44,26.65,27.12,27.2,-0.08,-0.2941,76979.09,207896.875
9,002979.SZ,20200615,26.8,27.48,26.3,27.2,26.3,0.9,3.4221,100507.13,271191.133
10,002979.SZ,20200612,25.23,26.32,25.01,26.3,25.86,0.44,1.7015,49019.56,126476.34
11,002979.SZ,20200611,26.44,26.59,25.74,25.86,26.38,-0.52,-1.9712,45796.66,119604.83
12,002979.SZ,20200610,26.16,26.7,25.78,26.38,26.33,0.05,0.1899,38317.54,100785.813
13,002979.SZ,20200609,26.9,26.9,26.07,26.33,27.0,-0.67,-2.4815,48300.15,127176.45
14,002979.SZ,20200608,26.18,27.15,26.03,27.0,26.01,0.99,3.8062,62634.03,166954.909
15,002979.SZ,20200605,26.43,26.48,25.51,26.01,26.46,-0.45,-1.7007,56803.75,147272.385
16,002979.SZ,20200604,26.65,26.97,25.98,26.46,26.83,-0.37,-1.3791,54246.78,143103.619
17,002979.SZ,20200603,27.25,27.77,26.72,26.83,27.24,-0.41,-1.5051,64302.05,175256.375
18,002979.SZ,20200602,26.9,27.49,26.66,27.24,27.0,0.24,0.8889,67477.21,183181.824
19,002979.SZ,20200601,25.8,27.19,25.8,27.0,25.92,1.08,4.1667,68625.46,183155.481
20,002979.SZ,20200529,25.83,26.39,25.82,25.92,26.18,-0.26,-0.9931,42107.62,109857.43
21,002979.SZ,20200528,26.98,27.05,25.15,26.18,26.95,-0.77,-2.8571,71570.8,185988.751
22,002979.SZ,20200527,26.88,27.43,26.65,26.95,26.85,0.1,0.3724,61087.38,165027.213
23,002979.SZ,20200526,25.92,26.95,25.92,26.85,25.93,0.92,3.548,63255.65,168046.43
24,002979.SZ,20200525,26.66,26.79,25.6,25.93,26.98,-1.05,-3.8918,75288.25,196807.196
25,002979.SZ,20200522,28.68,28.86,26.82,26.98,28.94,-1.96,-6.7726,108613.51,299360.136
26,002979.SZ,20200521,28.61,29.39,27.83,28.94,29.0,-0.06,-0.2069,112442.16,323091.105
27,002979.SZ,20200520,27.97,29.68,27.81,29.0,28.19,0.81,2.8734,136985.22,394804.138
28,002979.SZ,20200519,27.3,28.49,27.3,28.19,27.87,0.32,1.1482,108089.54,302733.742
29,002979.SZ,20200518,30.95,30.98,27.65,27.87,30.72,-2.85,-9.2773,184657.86,529098.871
30,002979.SZ,20200515,30.78,31.25,30.11,30.72,31.11,-0.39,-1.2536,153429.21,470273.903
31,002979.SZ,20200514,29.5,31.66,29.36,31.11,29.21,1.9,6.5046,213874.98,654667.633
32,002979.SZ,20200513,29.2,30.47,29.03,29.21,29.9,-0.69,-2.3077,143419.9,425489.332
33,002979.SZ,20200512,29.0,30.19,28.01,29.9,30.24,-0.34,-1.1243,180275.89,525272.559
34,002979.SZ,20200511,30.82,32.68,30.18,30.24,30.0,0.24,0.8,252698.33,790061.967
35,002979.SZ,20200508,29.41,30.72,28.91,30.0,30.39,-0.39,-1.2833,220601.26,653652.264
36,002979.SZ,20200507,29.0,31.9,28.4,30.39,29.72,0.67,2.2544,286221.28,852745.442
37,002979.SZ,20200506,26.51,29.72,26.2,29.72,27.02,2.7,9.9926,221217.12,617697.693
38,002979.SZ,20200430,26.82,27.5,26.0,27.02,27.61,-0.59,-2.1369,187450.68,501901.57
39,002979.SZ,20200429,27.0,28.65,26.45,27.61,26.44,1.17,4.4251,228098.54,626234.908
40,002979.SZ,20200428,25.3,27.83,24.88,26.44,25.3,1.14,4.5059,213506.76,567719.703
41,002979.SZ,20200427,25.1,25.65,24.64,25.3,25.29,0.01,0.0395,119749.66,301516.27
42,002979.SZ,20200424,27.5,27.85,25.29,25.29,28.1,-2.81,-10.0,215950.88,567609.129
43,002979.SZ,20200423,27.2,28.89,27.02,28.1,28.12,-0.02,-0.0711,206984.43,578803.099
44,002979.SZ,20200422,29.72,31.31,27.91,28.12,29.81,-1.69,-5.6692,315007.05,914823.559
45,002979.SZ,20200421,26.15,29.81,25.8,29.81,27.1,2.71,10.0,277338.71,785163.845
46,002979.SZ,20200420,27.0,28.5,25.05,27.1,27.5,-0.4,-1.4545,328318.11,871810.502
47,002979.SZ,20200417,27.5,27.5,27.5,27.5,25.0,2.5,10.0,45171.56,124221.79
48,002979.SZ,20200416,25.0,25.0,25.0,25.0,22.73,2.27,9.9868,4199.05,10497.625
49,002979.SZ,20200415,22.73,22.73,22.73,22.73,20.66,2.07,10.0194,4731.56,10754.835
50,002979.SZ,20200414,20.66,20.66,20.66,20.66,18.78,1.88,10.0106,1787.56,3693.098
51,002979.SZ,20200413,18.78,18.78,18.78,18.78,17.07,1.71,10.0176,1194.68,2243.609
52,002979.SZ,20200410,17.07,17.07,17.07,17.07,15.52,1.55,9.9871,553.86,945.439
53,002979.SZ,20200409,15.52,15.52,15.52,15.52,14.11,1.41,9.9929,313.67,486.815
54,002979.SZ,20200408,11.76,14.11,11.76,14.11,9.8,4.31,43.9796,1464.49,2061.69
