,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,605162.SH,20210901,11.18,11.46,11.06,11.23,11.15,0.08,0.7175,86973.05,97937.769
1,605162.SH,20210831,11.73,11.84,11.1,11.15,11.61,-0.46,-3.9621,91135.3,102847.266
2,605162.SH,20210830,12.1,12.14,11.56,11.61,11.96,-0.35,-2.9264,91969.56,108527.246
3,605162.SH,20210827,12.65,12.65,11.93,11.96,12.4,-0.44,-3.5484,103876.77,125895.932
4,605162.SH,20210826,12.96,13.0,12.3,12.4,13.01,-0.61,-4.6887,138611.21,173954.888
5,605162.SH,20210825,12.14,13.38,12.04,13.01,12.45,0.56,4.498,220279.79,281584.883
6,605162.SH,20210824,12.27,12.55,11.75,12.45,11.84,0.61,5.152,260993.58,317193.187
7,605162.SH,20210823,10.7,11.84,10.7,11.84,10.76,1.08,10.0372,240078.82,277577.07
8,605162.SH,20210820,11.46,11.54,10.58,10.76,11.76,-1.0,-8.5034,147431.27,160584.366
9,605162.SH,20210819,12.56,12.64,11.73,11.76,13.03,-1.27,-9.7467,202701.03,243536.235
10,605162.SH,20210818,11.98,13.89,11.98,13.03,13.31,-0.28,-2.1037,282513.86,355213.075
11,605162.SH,20210817,13.91,14.54,13.09,13.31,13.22,0.09,0.6808,419038.59,588113.608
12,605162.SH,20210816,12.26,13.22,12.2,13.22,12.02,1.2,9.9834,135917.33,174244.693
13,605162.SH,20210813,11.47,12.34,11.31,12.02,11.46,0.56,4.8866,237756.61,284164.866
14,605162.SH,20210812,11.19,11.48,10.8,11.46,11.09,0.37,3.3363,175431.01,194395.787
15,605162.SH,20210811,10.64,11.13,10.59,11.09,10.63,0.46,4.3274,164273.84,179805.352
16,605162.SH,20210810,10.65,10.75,10.58,10.63,10.79,-0.16,-1.4829,103499.84,110257.069
17,605162.SH,20210809,10.49,11.2,10.47,10.79,10.66,0.13,1.2195,127854.1,139183.862
18,605162.SH,20210806,10.37,10.84,10.2,10.66,10.48,0.18,1.7176,136961.83,144553.198
19,605162.SH,20210805,10.38,10.64,10.08,10.48,10.43,0.05,0.4794,133507.07,138475.966
20,605162.SH,20210804,10.3,10.48,10.21,10.43,10.37,0.06,0.5786,90805.23,93910.019
21,605162.SH,20210803,10.81,10.97,10.3,10.37,10.85,-0.48,-4.424,131609.7,139775.46
22,605162.SH,20210802,11.12,11.19,10.62,10.85,11.25,-0.4,-3.5556,144444.45,156761.408
23,605162.SH,20210730,11.2,11.47,11.07,11.25,11.17,0.08,0.7162,138334.86,155923.086
24,605162.SH,20210729,10.93,11.5,10.88,11.17,11.23,-0.06,-0.5343,142739.54,159334.358
25,605162.SH,20210728,10.9,11.58,10.69,11.23,11.02,0.21,1.9056,150886.41,169237.823
26,605162.SH,20210727,11.7,11.78,11.02,11.02,11.98,-0.96,-8.0134,175854.33,200061.425
27,605162.SH,20210726,11.52,12.5,11.11,11.98,11.72,0.26,2.2184,241872.76,284437.195
28,605162.SH,20210723,12.45,12.54,11.65,11.72,12.64,-0.92,-7.2785,233367.47,280552.454
29,605162.SH,20210722,13.35,13.35,12.61,12.64,14.01,-1.37,-9.7787,326476.46,421091.098
30,605162.SH,20210721,13.77,15.32,13.77,14.01,15.3,-1.29,-8.4314,380970.5,538536.912
31,605162.SH,20210720,15.3,15.3,15.3,15.3,17.0,-1.7,-10.0,29704.0,45447.12
32,605162.SH,20210719,18.73,18.73,16.03,17.0,17.03,-0.03,-0.1762,575351.86,991926.355
33,605162.SH,20210716,17.03,17.03,17.03,17.03,15.48,1.55,10.0129,14390.4,24506.851
34,605162.SH,20210715,15.48,15.48,15.48,15.48,14.07,1.41,10.0213,21518.17,33310.127
35,605162.SH,20210714,14.07,14.07,14.07,14.07,12.79,1.28,10.0078,4942.34,6953.872
36,605162.SH,20210713,12.79,12.79,12.79,12.79,11.63,1.16,9.9742,5781.15,7394.091
37,605162.SH,20210712,11.63,11.63,11.63,11.63,10.57,1.06,10.0284,9316.88,10835.531
38,605162.SH,20210709,10.57,10.57,10.57,10.57,9.61,0.96,9.9896,1434.67,1516.446
39,605162.SH,20210708,9.61,9.61,9.61,9.61,8.74,0.87,9.9542,1865.52,1792.765
40,605162.SH,20210707,7.28,8.74,7.28,8.74,6.07,2.67,43.9868,4147.18,3614.561
