,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300837.SZ,20210901,50.59,51.59,49.31,50.0,51.64,-1.64,-3.1758,11784.99,59069.388
1,300837.SZ,20210831,51.0,52.16,49.81,51.64,51.78,-0.14,-0.2704,12497.68,63621.319
2,300837.SZ,20210830,50.6,52.96,49.57,51.78,50.48,1.3,2.5753,20613.12,106135.392
3,300837.SZ,20210827,48.56,50.5,47.75,50.48,49.02,1.46,2.9784,17273.76,85700.882
4,300837.SZ,20210826,48.49,49.77,47.3,49.02,48.5,0.52,1.0722,14170.0,69043.385
5,300837.SZ,20210825,47.87,49.8,47.0,48.5,47.75,0.75,1.5707,13744.65,66235.624
6,300837.SZ,20210824,48.2,48.6,46.6,47.75,47.69,0.06,0.1258,8249.14,39165.453
7,300837.SZ,20210823,46.98,48.79,46.63,47.69,46.58,1.11,2.383,13317.0,63441.845
8,300837.SZ,20210820,46.16,46.88,44.9,46.58,46.19,0.39,0.8443,6635.65,30352.082
9,300837.SZ,20210819,46.9,47.08,45.1,46.19,46.51,-0.32,-0.688,5867.24,26947.9
10,300837.SZ,20210818,46.0,46.82,45.7,46.51,46.21,0.3,0.6492,4257.88,19714.016
11,300837.SZ,20210817,47.48,47.5,45.9,46.21,47.5,-1.29,-2.7158,7036.0,32628.537
12,300837.SZ,20210816,47.25,48.08,46.69,47.5,47.5,0.0,0.0,8395.0,39662.859
13,300837.SZ,20210813,46.0,48.95,45.23,47.5,45.61,1.89,4.1438,16894.87,80605.896
14,300837.SZ,20210812,45.13,46.3,45.13,45.61,45.58,0.03,0.0658,5079.99,23144.966
15,300837.SZ,20210811,45.26,46.46,45.05,45.58,45.3,0.28,0.6181,5445.0,24852.346
16,300837.SZ,20210810,44.65,46.0,44.65,45.3,45.4,-0.1,-0.2203,6266.36,28330.289
17,300837.SZ,20210809,43.02,46.18,43.02,45.4,43.59,1.81,4.1523,9836.01,44295.675
18,300837.SZ,20210806,44.77,44.95,43.04,43.59,44.77,-1.18,-2.6357,6316.74,27505.869
19,300837.SZ,20210805,44.59,45.64,44.5,44.77,45.11,-0.34,-0.7537,5586.84,25094.238
20,300837.SZ,20210804,44.0,46.4,44.0,45.11,45.06,0.05,0.111,6282.0,28493.675
21,300837.SZ,20210803,42.85,46.49,42.55,45.06,42.52,2.54,5.9737,15204.38,69025.155
22,300837.SZ,20210802,40.81,42.6,40.67,42.52,41.19,1.33,3.2289,3867.0,16057.029
23,300837.SZ,20210730,41.7,42.2,40.81,41.19,41.8,-0.61,-1.4593,5058.0,20915.005
24,300837.SZ,20210729,41.73,42.82,41.73,41.8,41.7,0.1,0.2398,3878.0,16312.18
25,300837.SZ,20210728,42.99,43.98,41.36,41.7,43.27,-1.57,-3.6284,6433.0,27137.916
26,300837.SZ,20210727,43.0,44.0,42.68,43.27,43.03,0.24,0.5578,4353.0,18877.46
27,300837.SZ,20210726,43.5,43.56,42.8,43.03,43.91,-0.88,-2.0041,4113.0,17715.457
28,300837.SZ,20210723,45.56,45.56,43.7,43.91,45.26,-1.35,-2.9828,5870.14,25923.684
29,300837.SZ,20210722,43.17,45.71,42.8,45.26,43.4,1.86,4.2857,11378.98,50411.332
30,300837.SZ,20210721,43.49,43.63,43.16,43.4,43.36,0.04,0.0923,2888.0,12507.386
31,300837.SZ,20210720,43.43,43.74,43.11,43.36,43.55,-0.19,-0.4363,3257.0,14155.766
32,300837.SZ,20210719,43.87,44.98,43.01,43.55,43.4,0.15,0.3456,4518.0,19810.371
33,300837.SZ,20210716,43.0,43.4,42.6,43.4,42.92,0.48,1.1184,3599.0,15481.505
34,300837.SZ,20210715,43.77,43.77,42.52,42.92,43.8,-0.88,-2.0091,4348.98,18687.528
35,300837.SZ,20210714,44.53,44.72,43.75,43.8,44.59,-0.79,-1.7717,3415.0,15053.813
36,300837.SZ,20210713,46.06,46.06,44.27,44.59,45.82,-1.23,-2.6844,6035.2,27065.339
37,300837.SZ,20210712,45.3,46.22,43.92,45.82,44.32,1.5,3.3845,8042.0,36306.326
38,300837.SZ,20210709,43.49,44.6,42.86,44.32,43.68,0.64,1.4652,4933.0,21595.775
39,300837.SZ,20210708,45.28,45.28,43.6,43.68,44.72,-1.04,-2.3256,6094.0,26854.7
40,300837.SZ,20210707,43.3,44.74,43.01,44.72,43.3,1.42,3.2794,6031.0,26705.411
41,300837.SZ,20210706,44.58,45.0,42.51,43.3,44.44,-1.14,-2.5653,7065.79,30753.637
42,300837.SZ,20210705,45.01,45.84,44.0,44.44,44.74,-0.3,-0.6705,3654.0,16338.553
43,300837.SZ,20210702,45.6,45.6,44.66,44.74,45.6,-0.86,-1.886,3609.0,16222.885
44,300837.SZ,20210701,45.55,46.16,44.93,45.6,45.99,-0.39,-0.848,6035.15,27379.071
45,300837.SZ,20210630,46.99,47.5,45.69,45.99,47.51,-1.52,-3.1993,9272.28,42882.437
46,300837.SZ,20210629,47.12,48.45,46.51,47.51,47.13,0.38,0.8063,6212.9,29651.671
47,300837.SZ,20210628,45.99,47.33,45.46,47.13,46.0,1.13,2.4565,9260.0,43308.022
48,300837.SZ,20210625,47.0,47.5,45.31,46.0,46.0,0.0,0.0,8549.93,39359.696
49,300837.SZ,20210624,45.7,49.42,45.65,46.0,45.45,0.55,1.2101,16251.26,77506.702
50,300837.SZ,20210623,43.55,45.99,43.35,45.45,42.39,3.06,7.2187,14599.31,65896.274
51,300837.SZ,20210622,42.01,42.5,41.63,42.39,41.87,0.52,1.2419,2504.0,10519.234
52,300837.SZ,20210621,41.54,42.23,40.85,41.87,41.41,0.46,1.1108,2421.48,10115.317
53,300837.SZ,20210618,41.78,41.85,40.81,41.41,41.35,0.06,0.1451,2544.0,10486.756
54,300837.SZ,20210617,41.05,41.9,41.0,41.35,40.91,0.44,1.0755,2103.66,8683.073
55,300837.SZ,20210616,41.99,42.41,40.81,40.91,41.99,-1.08,-2.572,5009.0,20735.467
56,300837.SZ,20210615,42.0,42.1,40.0,41.99,43.38,-1.39,-3.2042,6602.48,27203.33
57,300837.SZ,20210611,44.0,44.84,43.37,43.38,44.02,-0.64,-1.4539,3329.73,14546.603
58,300837.SZ,20210610,42.97,45.17,42.97,44.02,42.78,1.24,2.8986,6375.72,28245.234
59,300837.SZ,20210609,42.63,42.98,42.4,42.78,42.63,0.15,0.3519,1539.0,6578.6
60,300837.SZ,20210608,43.01,43.2,42.5,42.63,42.85,-0.22,-0.5134,2184.0,9330.296
61,300837.SZ,20210607,42.5,43.44,42.5,42.85,42.5,0.35,0.8235,2539.0,10933.81
62,300837.SZ,20210604,42.48,42.73,42.07,42.5,42.42,0.08,0.1886,2807.0,11893.857
63,300837.SZ,20210603,42.57,42.88,42.32,42.42,42.67,-0.25,-0.5859,2645.0,11250.55
64,300837.SZ,20210602,43.36,43.52,42.48,42.67,43.34,-0.67,-1.5459,3501.0,15051.467
65,300837.SZ,20210601,42.55,43.43,42.28,43.34,42.56,0.78,1.8327,2852.27,12279.691
66,300837.SZ,20210531,42.28,42.76,42.28,42.56,42.76,-0.2,-0.4677,3574.42,15155.973
67,300837.SZ,20210528,44.0,44.0,42.26,42.76,43.56,-0.8,-1.8365,6766.42,28991.509
68,300837.SZ,20210527,44.19,44.56,43.48,43.56,44.1,-0.54,-1.2245,4117.1,18049.027
69,300837.SZ,20210526,44.0,44.3,43.65,44.1,44.0,0.1,0.2273,1810.01,7967.389
70,300837.SZ,20210525,43.62,44.3,43.2,44.0,43.62,0.38,0.8712,5530.85,24254.299
71,300837.SZ,20210524,44.22,44.25,43.3,43.62,44.22,-0.6,-1.3569,2908.0,12695.765
72,300837.SZ,20210521,42.68,44.59,42.44,44.22,42.68,1.54,3.6082,5638.0,24606.988
73,300837.SZ,20210520,42.95,43.33,42.2,42.68,42.54,0.14,0.3291,2864.0,12266.05
74,300837.SZ,20210519,43.21,43.54,42.37,42.54,43.2,-0.66,-1.5278,3415.1,14539.83
75,300837.SZ,20210518,42.89,43.28,42.41,43.2,42.93,0.27,0.6289,2278.0,9781.848
76,300837.SZ,20210517,43.7,43.74,42.21,42.93,43.9,-0.97,-2.2096,8025.0,34425.61
77,300837.SZ,20210514,43.11,43.9,42.71,43.9,43.51,0.39,0.8963,4708.0,20370.343
