,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,688158.SH,20200630,70.5,72.89,70.2,70.9,69.08,1.82,2.6346,39993.52,286465.311
1,688158.SH,20200629,71.5,71.55,68.68,69.08,71.7,-2.62,-3.6541,24363.5,169633.198
2,688158.SH,20200624,69.0,72.3,68.15,71.7,68.97,2.73,3.9582,45869.24,321787.71
3,688158.SH,20200623,71.7,71.75,68.73,68.97,72.05,-3.08,-4.2748,43678.78,303200.457
4,688158.SH,20200622,74.79,75.0,71.88,72.05,73.1,-1.05,-1.4364,38199.3,279384.591
5,688158.SH,20200619,73.01,74.38,72.68,73.1,73.0,0.1,0.137,23560.56,173604.285
6,688158.SH,20200618,73.42,74.5,72.33,73.0,74.79,-1.79,-2.3934,24297.43,177737.695
7,688158.SH,20200617,73.39,76.49,71.01,74.79,72.29,2.5,3.4583,40448.47,298670.004
8,688158.SH,20200616,71.6,73.55,70.7,72.29,69.45,2.84,4.0893,29057.3,209242.96
9,688158.SH,20200615,69.0,72.2,68.32,69.45,68.8,0.65,0.9448,23364.53,164539.218
10,688158.SH,20200612,68.44,69.99,68.1,68.8,70.53,-1.73,-2.4529,21795.45,150461.273
11,688158.SH,20200611,71.1,72.91,70.5,70.53,70.99,-0.46,-0.648,24726.42,177316.951
12,688158.SH,20200610,73.0,73.11,70.07,70.99,73.0,-2.01,-2.7534,21938.33,155776.731
13,688158.SH,20200609,72.88,74.24,71.8,73.0,73.62,-0.62,-0.8422,22465.85,163281.171
14,688158.SH,20200608,77.71,79.0,73.3,73.62,74.78,-1.16,-1.5512,38559.75,293131.362
15,688158.SH,20200605,76.23,77.0,73.25,74.78,75.29,-0.51,-0.6774,32004.72,239015.489
16,688158.SH,20200604,72.26,75.9,71.73,75.29,72.85,2.44,3.3493,44303.53,327110.652
17,688158.SH,20200603,74.2,77.0,72.81,72.85,73.12,-0.27,-0.3693,42570.85,317888.194
18,688158.SH,20200602,72.9,74.3,71.27,73.12,74.95,-1.83,-2.4416,45530.01,330952.047
19,688158.SH,20200601,67.05,76.5,67.01,74.95,64.03,10.92,17.0545,68318.92,500340.913
20,688158.SH,20200529,64.0,66.48,63.63,64.03,64.37,-0.34,-0.5282,16988.29,110761.696
21,688158.SH,20200528,64.77,66.5,62.57,64.37,65.42,-1.05,-1.605,18217.13,117239.598
22,688158.SH,20200527,67.25,68.16,64.15,65.42,66.61,-1.19,-1.7865,20159.47,132890.284
23,688158.SH,20200526,64.39,66.88,64.19,66.61,63.71,2.9,4.5519,23778.24,156154.626
