,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,605001.SH,20200630,20.26,20.6,20.26,20.48,20.29,0.19,0.9364,35911.88,73616.593
1,605001.SH,20200629,20.78,20.78,20.28,20.29,20.86,-0.57,-2.7325,45533.24,93092.156
2,605001.SH,20200624,21.37,21.46,20.83,20.86,21.37,-0.51,-2.3865,55306.79,116663.313
3,605001.SH,20200623,21.76,21.76,21.36,21.37,21.65,-0.28,-1.2933,41743.45,89705.139
4,605001.SH,20200622,22.04,22.09,21.63,21.65,22.04,-0.39,-1.7695,56035.74,122062.857
5,605001.SH,20200619,22.35,22.55,22.01,22.04,22.41,-0.37,-1.651,59819.67,132608.382
6,605001.SH,20200618,21.91,22.64,21.78,22.41,22.07,0.34,1.5406,76700.48,170910.029
7,605001.SH,20200617,21.54,22.47,21.52,22.07,21.66,0.41,1.8929,80267.44,177637.499
8,605001.SH,20200616,21.5,21.79,21.5,21.66,21.43,0.23,1.0733,48288.39,104674.641
9,605001.SH,20200615,21.76,21.76,21.41,21.43,21.88,-0.45,-2.0567,57016.42,122925.136
10,605001.SH,20200612,21.38,22.22,21.04,21.88,21.96,-0.08,-0.3643,67438.61,146252.322
11,605001.SH,20200611,21.8,21.97,21.6,21.96,21.74,0.22,1.012,58128.77,126930.72
12,605001.SH,20200610,22.37,22.5,21.61,21.74,22.39,-0.65,-2.9031,77982.06,170947.508
13,605001.SH,20200609,22.71,22.77,22.35,22.39,22.83,-0.44,-1.9273,67763.49,152400.131
14,605001.SH,20200608,22.76,23.16,22.69,22.83,22.73,0.1,0.4399,62226.35,142498.289
15,605001.SH,20200605,23.02,23.4,22.62,22.73,23.27,-0.54,-2.3206,82854.24,190034.56
16,605001.SH,20200604,22.22,23.3,22.12,23.27,22.33,0.94,4.2096,130547.82,297260.68
17,605001.SH,20200603,23.1,23.1,22.32,22.33,23.05,-0.72,-3.1236,118711.76,268065.094
18,605001.SH,20200602,22.84,23.48,22.53,23.05,23.05,0.0,0.0,113386.08,261606.984
19,605001.SH,20200601,22.6,23.47,22.0,23.05,22.99,0.06,0.261,148840.6,341176.246
20,605001.SH,20200529,24.15,24.25,22.95,22.99,24.83,-1.84,-7.4104,216630.43,508441.509
21,605001.SH,20200528,27.0,27.16,24.72,24.83,27.43,-2.6,-9.4787,252092.8,651759.66
22,605001.SH,20200527,25.21,27.87,25.21,27.43,26.4,1.03,3.9015,318145.75,848026.076
23,605001.SH,20200526,28.11,28.11,25.62,26.4,25.56,0.84,3.2864,385651.31,1026371.465
24,605001.SH,20200525,25.56,25.56,25.56,25.56,23.24,2.32,9.9828,4790.74,12245.131
25,605001.SH,20200522,19.37,23.24,19.37,23.24,16.14,7.1,43.9901,3986.33,9247.78
