,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,605016.SH,20210901,31.31,31.58,30.48,30.83,31.73,-0.9,-2.8364,21619.24,66929.76
1,605016.SH,20210831,31.6,32.58,31.11,31.73,31.96,-0.23,-0.7196,25592.0,81468.143
2,605016.SH,20210830,30.85,32.29,29.93,31.96,30.95,1.01,3.2633,29354.91,91413.774
3,605016.SH,20210827,31.0,32.61,30.53,30.95,30.77,0.18,0.585,28504.74,89715.837
4,605016.SH,20210826,33.08,33.5,30.6,30.77,31.83,-1.06,-3.3302,45163.3,141864.138
5,605016.SH,20210825,29.31,31.83,29.01,31.83,28.94,2.89,9.9862,22238.85,69142.98
6,605016.SH,20210824,29.67,30.66,28.9,28.94,29.9,-0.96,-3.2107,21647.95,63979.661
7,605016.SH,20210823,29.33,30.85,29.33,29.9,29.42,0.48,1.6315,18163.29,54718.484
8,605016.SH,20210820,28.8,29.87,28.01,29.42,29.1,0.32,1.0997,19602.03,57003.483
9,605016.SH,20210819,29.72,30.1,28.84,29.1,29.72,-0.62,-2.0861,18620.64,54617.533
10,605016.SH,20210818,30.58,30.71,29.1,29.72,30.53,-0.81,-2.6531,27719.43,82072.739
11,605016.SH,20210817,31.62,32.56,30.53,30.53,31.88,-1.35,-4.2346,36430.24,114196.542
12,605016.SH,20210816,30.56,32.42,30.15,31.88,30.74,1.14,3.7085,44769.67,140364.433
13,605016.SH,20210813,30.92,32.88,30.41,30.74,31.39,-0.65,-2.0707,62915.53,198624.053
14,605016.SH,20210812,28.54,31.39,28.46,31.39,28.54,2.85,9.986,60237.81,181644.288
15,605016.SH,20210811,28.16,28.78,27.73,28.54,28.24,0.3,1.0623,20378.28,57693.122
16,605016.SH,20210810,28.0,28.52,27.69,28.24,28.28,-0.04,-0.1414,20457.45,57389.341
17,605016.SH,20210809,26.97,28.48,26.8,28.28,26.88,1.4,5.2083,31234.95,87507.936
18,605016.SH,20210806,25.81,27.11,25.41,26.88,25.84,1.04,4.0248,19333.22,51340.372
19,605016.SH,20210805,26.55,26.95,25.82,25.84,26.95,-1.11,-4.1187,19092.16,50241.652
20,605016.SH,20210804,26.74,27.38,26.3,26.95,26.68,0.27,1.012,14000.35,37697.652
21,605016.SH,20210803,27.11,27.14,26.21,26.68,27.45,-0.77,-2.8051,17473.28,46764.277
22,605016.SH,20210802,25.92,28.4,25.31,27.45,25.89,1.56,6.0255,29255.18,79164.545
23,605016.SH,20210730,25.83,26.18,25.6,25.89,26.2,-0.31,-1.1832,9039.56,23386.368
24,605016.SH,20210729,25.61,26.3,25.48,26.2,25.73,0.47,1.8267,15051.13,39042.119
25,605016.SH,20210728,25.1,26.12,24.11,25.73,25.28,0.45,1.7801,20811.31,52332.922
26,605016.SH,20210727,26.13,26.46,25.22,25.28,26.31,-1.03,-3.9149,15958.11,41078.854
27,605016.SH,20210726,26.72,26.95,25.93,26.31,26.66,-0.35,-1.3128,14466.36,38232.38
