,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002988.SZ,20200630,18.86,18.86,18.56,18.68,18.74,-0.06,-0.3202,43110.83,80735.644
1,002988.SZ,20200629,18.52,18.82,18.46,18.74,18.66,0.08,0.4287,32142.2,60037.914
2,002988.SZ,20200624,19.26,19.3,18.65,18.66,19.25,-0.59,-3.0649,66472.95,125242.373
3,002988.SZ,20200623,19.35,19.53,19.19,19.25,19.31,-0.06,-0.3107,41924.49,81097.523
4,002988.SZ,20200622,19.43,19.66,19.26,19.31,19.63,-0.32,-1.6302,54853.05,106331.745
5,002988.SZ,20200619,20.11,20.22,19.46,19.63,20.2,-0.57,-2.8218,91022.1,180217.343
6,002988.SZ,20200618,20.56,20.6,20.11,20.2,20.74,-0.54,-2.6037,73617.29,148915.914
7,002988.SZ,20200617,20.48,21.29,20.36,20.74,20.36,0.38,1.8664,107432.75,223786.596
8,002988.SZ,20200616,20.38,20.53,20.08,20.36,20.26,0.1,0.4936,56569.83,114767.322
9,002988.SZ,20200615,20.81,21.0,20.21,20.26,20.83,-0.57,-2.7364,75627.05,155868.791
10,002988.SZ,20200612,20.0,20.98,19.88,20.83,20.5,0.33,1.6098,91971.35,189904.712
11,002988.SZ,20200611,20.31,20.59,20.1,20.5,20.4,0.1,0.4902,71625.01,145726.004
12,002988.SZ,20200610,20.21,20.64,19.81,20.4,20.32,0.08,0.3937,70181.59,142244.529
13,002988.SZ,20200609,20.47,20.64,20.21,20.32,20.52,-0.2,-0.9747,55078.2,112010.376
14,002988.SZ,20200608,20.37,20.76,20.2,20.52,20.26,0.26,1.2833,67469.86,138081.849
15,002988.SZ,20200605,21.18,21.32,20.15,20.26,21.25,-0.99,-4.6588,113916.14,234829.116
16,002988.SZ,20200604,20.84,21.38,20.76,21.25,20.92,0.33,1.5774,101843.96,215126.142
17,002988.SZ,20200603,21.7,21.7,20.9,20.92,21.67,-0.75,-3.461,118721.66,251444.588
18,002988.SZ,20200602,21.29,21.73,21.08,21.67,21.74,-0.07,-0.322,151476.26,324414.603
19,002988.SZ,20200601,20.85,22.11,20.45,21.74,22.11,-0.37,-1.6735,189434.69,402919.841
20,002988.SZ,20200529,23.86,24.74,22.03,22.11,23.41,-1.3,-5.5532,237893.96,559250.094
21,002988.SZ,20200528,24.0,24.36,22.88,23.41,24.65,-1.24,-5.0304,250247.39,588323.319
22,002988.SZ,20200527,22.07,24.86,22.06,24.65,22.6,2.05,9.0708,313675.32,748061.208
23,002988.SZ,20200526,22.18,23.87,21.77,22.6,23.26,-0.66,-2.8375,240348.22,544705.055
24,002988.SZ,20200525,25.0,25.0,21.16,23.26,23.07,0.19,0.8236,348113.51,784896.699
25,002988.SZ,20200522,23.07,23.07,23.07,23.07,20.97,2.1,10.0143,5848.72,13492.997
26,002988.SZ,20200521,20.97,20.97,20.97,20.97,19.06,1.91,10.021,1757.52,3685.519
27,002988.SZ,20200520,19.06,19.06,19.06,19.06,17.33,1.73,9.9827,808.19,1540.41
28,002988.SZ,20200519,17.33,17.33,17.33,17.33,15.75,1.58,10.0317,464.43,804.857
29,002988.SZ,20200518,13.13,15.75,13.13,15.75,10.94,4.81,43.9671,2159.95,3391.795
