,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,688080.SH,20200630,92.3,92.8,91.0,91.79,91.08,0.71,0.7795,5773.67,53001.857
1,688080.SH,20200629,94.99,96.0,90.3,91.08,94.47,-3.39,-3.5884,8953.38,82966.015
2,688080.SH,20200624,92.65,95.95,92.0,94.47,92.1,2.37,2.5733,10228.24,96543.901
3,688080.SH,20200623,93.98,94.28,91.18,92.1,94.0,-1.9,-2.0213,6022.88,55652.154
4,688080.SH,20200622,92.45,95.0,89.76,94.0,92.85,1.15,1.2386,9465.1,87816.373
5,688080.SH,20200619,92.54,97.99,92.3,92.85,91.58,1.27,1.3868,13905.87,132403.746
6,688080.SH,20200618,93.74,94.76,90.9,91.58,93.51,-1.93,-2.064,9311.21,86020.775
7,688080.SH,20200617,96.99,96.99,92.91,93.71,98.69,-4.98,-5.0461,16977.94,160241.058
8,688080.SH,20200616,87.29,100.0,86.72,98.69,86.0,12.69,14.7558,25050.62,236731.348
9,688080.SH,20200615,85.0,89.4,84.23,86.0,84.9,1.1,1.2956,6417.61,55798.407
10,688080.SH,20200612,83.7,85.99,83.7,84.9,86.11,-1.21,-1.4052,3919.8,33272.871
11,688080.SH,20200611,85.03,87.98,85.03,86.11,86.1,0.01,0.0116,5041.84,43648.835
12,688080.SH,20200610,88.1,89.0,85.6,86.1,87.09,-0.99,-1.1368,4374.33,37946.303
13,688080.SH,20200609,88.58,89.35,85.77,87.09,89.36,-2.27,-2.5403,6312.29,55096.375
14,688080.SH,20200608,92.85,94.49,89.21,89.36,92.85,-3.49,-3.7588,9587.33,87728.44
15,688080.SH,20200605,88.6,94.99,88.1,92.85,89.41,3.44,3.8474,13100.68,121714.799
16,688080.SH,20200604,88.0,90.43,87.08,89.41,88.0,1.41,1.6023,9288.97,82420.398
17,688080.SH,20200603,90.59,91.19,88.0,88.0,91.2,-3.2,-3.5088,9532.63,85323.59
18,688080.SH,20200602,88.0,91.49,87.06,91.2,89.45,1.75,1.9564,12064.03,106979.039
19,688080.SH,20200601,87.49,91.89,86.08,89.45,87.97,1.48,1.6824,15417.66,137631.977
20,688080.SH,20200529,82.31,93.58,82.28,87.97,84.84,3.13,3.6893,22522.4,198235.079
21,688080.SH,20200528,74.94,85.66,74.5,84.84,74.95,9.89,13.1955,15908.01,129781.94
22,688080.SH,20200527,77.45,77.59,74.6,74.95,76.79,-1.84,-2.3961,3970.27,30158.835
23,688080.SH,20200526,73.94,78.5,73.0,76.79,72.75,4.04,5.5533,4827.96,36654.625
24,688080.SH,20200525,75.81,76.88,72.45,72.75,75.81,-3.06,-4.0364,4513.23,33625.862
25,688080.SH,20200522,78.8,79.68,75.52,75.81,79.1,-3.29,-4.1593,6057.9,46906.286
26,688080.SH,20200521,83.2,84.78,78.81,79.1,83.2,-4.1,-4.9279,7125.15,57863.46
27,688080.SH,20200520,82.0,85.85,81.14,83.2,81.87,1.33,1.6245,8157.92,68341.504
28,688080.SH,20200519,80.35,82.28,80.35,81.87,80.1,1.77,2.2097,4418.3,36013.688
29,688080.SH,20200518,83.9,84.85,80.03,80.1,83.59,-3.49,-4.1751,6974.51,57117.457
30,688080.SH,20200515,83.0,84.18,81.69,83.59,82.5,1.09,1.3212,5580.22,46393.227
31,688080.SH,20200514,83.93,83.93,81.55,82.5,83.95,-1.45,-1.7272,5301.17,43933.683
32,688080.SH,20200513,82.04,84.29,81.51,83.95,82.83,1.12,1.3522,6178.61,51248.026
33,688080.SH,20200512,84.8,85.5,80.54,82.83,84.73,-1.9,-2.2424,8217.27,67574.488
34,688080.SH,20200511,85.6,87.58,83.68,84.73,87.53,-2.8,-3.1989,10801.76,91871.463
35,688080.SH,20200508,89.6,90.38,85.0,87.53,87.5,0.03,0.0343,16753.54,146600.158
36,688080.SH,20200507,78.01,88.8,78.0,87.5,79.51,7.99,10.0491,20629.2,175255.563
37,688080.SH,20200506,69.95,81.6,69.0,79.51,70.9,8.61,12.1439,14149.31,107308.433
38,688080.SH,20200430,68.45,72.13,68.43,70.9,67.88,3.02,4.449,8972.8,62979.191
39,688080.SH,20200429,71.49,71.49,67.3,67.88,71.5,-3.62,-5.0629,10818.52,74397.935
40,688080.SH,20200428,80.5,80.5,67.02,71.5,82.9,-11.4,-13.7515,16818.07,121142.54
41,688080.SH,20200427,82.0,84.0,81.11,82.9,81.7,1.2,1.4688,5628.48,46725.931
42,688080.SH,20200424,81.52,83.2,81.01,81.7,81.4,0.3,0.3686,6929.39,56905.622
43,688080.SH,20200423,78.55,82.1,78.55,81.4,78.95,2.45,3.1032,6408.82,51898.748
44,688080.SH,20200422,77.1,79.3,77.1,78.95,78.71,0.24,0.3049,4032.84,31716.769
45,688080.SH,20200421,77.9,79.49,77.2,78.71,77.81,0.9,1.1567,4156.37,32694.206
46,688080.SH,20200420,77.7,78.88,77.01,77.81,77.75,0.06,0.0772,2806.53,21843.366
47,688080.SH,20200417,79.26,79.95,77.11,77.75,77.79,-0.04,-0.0514,4210.43,33132.355
48,688080.SH,20200416,78.76,78.76,76.6,77.79,78.9,-1.11,-1.4068,3835.28,29667.662
49,688080.SH,20200415,77.3,82.0,77.3,78.9,76.83,2.07,2.6943,7938.48,63228.496
50,688080.SH,20200414,75.33,77.09,75.32,76.83,75.32,1.51,2.0048,3390.07,25883.826
51,688080.SH,20200413,77.0,77.96,72.98,75.32,77.87,-2.55,-3.2747,4722.56,35703.539
52,688080.SH,20200410,79.77,80.24,77.03,77.87,80.2,-2.33,-2.9052,5272.65,41171.273
53,688080.SH,20200409,80.28,81.48,79.4,80.2,80.25,-0.05,-0.0623,4578.19,36674.919
54,688080.SH,20200408,78.57,81.39,78.09,80.25,79.08,1.17,1.4795,6135.92,49050.775
55,688080.SH,20200407,78.91,79.37,78.16,79.08,77.0,2.08,2.7013,6285.38,49520.393
