,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,301011.SZ,20210901,69.02,71.79,62.7,63.5,68.9,-5.4,-7.8374,64116.48,424492.762
1,301011.SZ,20210831,71.54,73.5,67.03,68.9,70.4,-1.5,-2.1307,74332.64,520761.514
2,301011.SZ,20210830,74.3,75.8,68.01,70.4,63.17,7.23,11.4453,101035.34,733198.604
3,301011.SZ,20210827,53.0,63.17,51.17,63.17,52.64,10.53,20.0038,39805.78,232257.139
4,301011.SZ,20210826,53.8,53.88,52.03,52.64,54.36,-1.72,-3.1641,14614.45,77170.643
5,301011.SZ,20210825,54.01,57.6,53.05,54.36,53.35,1.01,1.8932,27098.73,150688.929
6,301011.SZ,20210824,52.62,53.57,51.51,53.35,52.62,0.73,1.3873,16545.06,87340.071
7,301011.SZ,20210823,51.2,52.75,50.62,52.62,50.58,2.04,4.0332,17498.13,90634.6
8,301011.SZ,20210820,49.52,51.3,48.11,50.58,49.9,0.68,1.3627,15218.73,76555.417
9,301011.SZ,20210819,49.91,51.48,49.59,49.9,49.24,0.66,1.3404,13368.16,67535.647
10,301011.SZ,20210818,48.35,49.7,48.32,49.24,48.88,0.36,0.7365,9639.49,47238.663
11,301011.SZ,20210817,51.25,52.18,48.75,48.88,50.91,-2.03,-3.9874,16554.68,83197.423
12,301011.SZ,20210816,50.3,51.85,50.3,50.91,50.93,-0.02,-0.0393,11117.6,56758.777
13,301011.SZ,20210813,52.6,53.02,50.5,50.93,52.9,-1.97,-3.724,17871.72,91508.047
14,301011.SZ,20210812,53.44,54.47,52.51,52.9,53.44,-0.54,-1.0105,12902.71,68813.167
15,301011.SZ,20210811,54.0,54.1,52.68,53.44,54.11,-0.67,-1.2382,11757.02,62474.298
16,301011.SZ,20210810,54.98,55.47,53.18,54.11,54.46,-0.35,-0.6427,16691.9,90437.918
17,301011.SZ,20210809,51.51,55.49,50.35,54.46,51.51,2.95,5.727,27939.3,149168.103
18,301011.SZ,20210806,50.0,52.36,48.61,51.51,50.49,1.02,2.0202,23324.26,118525.437
19,301011.SZ,20210805,53.35,53.5,50.0,50.49,52.73,-2.24,-4.2481,24041.33,122147.533
20,301011.SZ,20210804,51.41,53.5,51.3,52.73,51.62,1.11,2.1503,20769.18,109142.445
21,301011.SZ,20210803,54.49,56.68,51.6,51.62,55.28,-3.66,-6.6208,29592.19,159597.877
22,301011.SZ,20210802,51.06,55.59,49.63,55.28,52.87,2.41,4.5584,33864.27,179629.973
23,301011.SZ,20210730,57.5,58.18,52.81,52.87,57.95,-5.08,-8.7662,42660.11,231393.031
24,301011.SZ,20210729,57.13,59.87,57.13,57.95,57.08,0.87,1.5242,23525.54,137268.129
25,301011.SZ,20210728,59.0,59.98,55.0,57.08,59.0,-1.92,-3.2542,30126.11,174264.689
26,301011.SZ,20210727,62.6,62.8,59.0,59.0,64.0,-5.0,-7.8125,43647.79,265250.012
27,301011.SZ,20210726,61.87,66.3,59.87,64.0,60.9,3.1,5.0903,47337.43,299518.128
28,301011.SZ,20210723,58.5,64.97,57.62,60.9,57.5,3.4,5.913,61364.45,369075.864
29,301011.SZ,20210722,52.31,61.2,51.5,57.5,53.3,4.2,7.8799,72805.98,414538.692
30,301011.SZ,20210721,54.91,57.53,53.3,53.3,53.7,-0.4,-0.7449,38116.38,210022.065
31,301011.SZ,20210720,52.55,54.26,51.95,53.7,53.33,0.37,0.6938,28142.48,149332.412
32,301011.SZ,20210719,56.38,56.96,52.5,53.33,56.1,-2.77,-4.9376,37628.3,203308.85
33,301011.SZ,20210716,58.34,58.46,55.27,56.1,58.46,-2.36,-4.0369,52542.02,297423.023
34,301011.SZ,20210715,53.0,61.91,51.0,58.46,52.48,5.98,11.3948,80579.45,452553.406
35,301011.SZ,20210714,55.01,57.9,52.3,52.48,51.87,0.61,1.176,72994.08,400739.161
36,301011.SZ,20210713,49.7,53.33,49.7,51.87,49.31,2.56,5.1916,70719.43,366279.445
37,301011.SZ,20210712,47.65,49.35,46.13,49.31,48.01,1.3,2.7078,48077.01,229767.004
38,301011.SZ,20210709,47.9,49.9,47.55,48.01,47.5,0.51,1.0737,30008.39,145326.9
39,301011.SZ,20210708,48.08,49.92,47.13,47.5,49.07,-1.57,-3.1995,45176.43,218047.24
40,301011.SZ,20210707,47.0,50.58,46.99,49.07,47.55,1.52,3.1966,57364.97,282968.7
41,301011.SZ,20210706,45.66,49.0,45.24,47.55,45.88,1.67,3.6399,48418.86,231248.828
42,301011.SZ,20210705,45.93,46.5,45.36,45.88,45.47,0.41,0.9017,20676.83,95100.199
43,301011.SZ,20210702,46.89,47.3,45.36,45.47,47.52,-2.05,-4.314,28612.64,132215.491
44,301011.SZ,20210701,46.68,49.33,45.3,47.52,46.7,0.82,1.7559,53702.66,254146.222
45,301011.SZ,20210630,45.79,47.5,45.22,46.7,46.5,0.2,0.4301,37562.09,173565.718
46,301011.SZ,20210629,48.45,50.24,46.5,46.5,49.1,-2.6,-5.2953,51713.25,247729.582
47,301011.SZ,20210628,46.23,50.79,44.86,49.1,47.18,1.92,4.0695,82485.92,393388.582
48,301011.SZ,20210625,46.02,48.44,45.22,47.18,45.93,1.25,2.7215,62037.85,289749.404
49,301011.SZ,20210624,48.6,49.4,45.7,45.93,48.63,-2.7,-5.5521,60397.67,285528.587
50,301011.SZ,20210623,50.5,50.82,48.6,48.63,51.76,-3.13,-6.0471,73106.38,360665.659
51,301011.SZ,20210622,52.03,54.97,51.15,51.76,52.29,-0.53,-1.0136,84997.17,449606.09
52,301011.SZ,20210621,55.0,55.99,51.8,52.29,60.7,-8.41,-13.855,116255.65,622928.618
53,301011.SZ,20210618,68.0,73.1,60.7,60.7,61.5,-0.8,-1.3008,149716.81,996697.657
54,301011.SZ,20210617,61.0,70.0,60.02,61.5,14.2,47.3,333.0986,149954.23,960535.472
