,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002975.SZ,20200630,181.82,189.88,175.37,178.77,182.52,-3.75,-2.0546,25660.97,468298.626
1,002975.SZ,20200629,178.99,182.68,176.34,182.52,179.03,3.49,1.9494,15123.0,271690.131
2,002975.SZ,20200624,175.22,182.8,172.3,179.03,175.2,3.83,2.1861,17701.0,314748.02
3,002975.SZ,20200623,175.74,176.72,172.0,175.2,175.0,0.2,0.1143,14745.0,256881.033
4,002975.SZ,20200622,179.0,181.51,172.58,175.0,174.68,0.32,0.1832,23907.0,422439.016
5,002975.SZ,20200619,157.72,174.68,157.72,174.68,158.8,15.88,10.0,24055.02,401311.246
6,002975.SZ,20200618,164.97,175.58,158.49,158.8,165.36,-6.56,-3.9671,30234.77,504111.972
7,002975.SZ,20200617,164.68,165.99,160.46,165.36,165.8,-0.44,-0.2654,16325.0,266160.358
8,002975.SZ,20200616,155.04,165.8,155.04,165.8,153.55,12.25,7.9779,26293.55,422654.37
9,002975.SZ,20200615,158.0,161.74,153.2,153.55,161.83,-8.28,-5.1165,25157.05,393959.496
10,002975.SZ,20200612,153.12,165.78,152.1,161.83,157.0,4.83,3.0764,34380.96,548222.606
11,002975.SZ,20200611,154.0,158.8,151.5,157.0,147.88,9.12,6.1672,36963.95,571358.208
12,002975.SZ,20200610,135.88,147.88,135.8,147.88,134.44,13.44,9.997,31976.78,460108.022
13,002975.SZ,20200609,131.63,134.55,129.92,134.44,131.68,2.76,2.096,12581.0,166397.45
14,002975.SZ,20200608,133.1,136.88,130.0,131.68,132.15,-0.47,-0.3557,11321.02,151024.621
15,002975.SZ,20200605,135.0,135.68,130.4,132.15,135.5,-3.35,-2.4723,14271.02,189747.652
16,002975.SZ,20200604,135.46,136.69,133.18,135.5,135.14,0.36,0.2664,13582.61,183654.413
17,002975.SZ,20200603,131.14,138.32,130.33,135.14,130.29,4.85,3.7225,24096.03,325370.18
18,002975.SZ,20200602,133.0,133.0,129.1,130.29,133.48,-3.19,-2.3899,16296.36,213568.935
19,002975.SZ,20200601,127.21,134.99,126.53,133.48,124.95,8.53,6.8267,21848.25,286681.975
20,002975.SZ,20200529,120.77,129.0,118.24,124.95,120.76,4.19,3.4697,15788.66,196863.055
21,002975.SZ,20200528,120.06,121.46,116.7,120.76,121.22,-0.46,-0.3795,9135.64,108638.104
22,002975.SZ,20200527,121.0,122.98,118.8,121.22,120.78,0.44,0.3643,10384.0,125504.278
23,002975.SZ,20200526,115.64,120.78,115.13,120.78,114.59,6.19,5.4019,12009.43,142598.388
24,002975.SZ,20200525,118.08,118.99,113.01,114.59,119.98,-5.39,-4.4924,12089.3,139392.631
25,002975.SZ,20200522,121.0,124.45,118.77,119.98,121.5,-1.52,-1.251,11606.61,141122.743
26,002975.SZ,20200521,129.41,129.99,120.48,121.5,128.5,-7.0,-5.4475,17122.61,212338.527
27,002975.SZ,20200520,127.1,129.5,125.11,128.5,127.94,0.56,0.4377,15835.0,201643.614
28,002975.SZ,20200519,120.88,128.37,120.51,127.94,120.0,7.94,6.6167,20242.61,251682.912
29,002975.SZ,20200518,126.5,126.5,118.88,120.0,127.74,-7.74,-6.0592,24324.3,295941.753
30,002975.SZ,20200515,126.2,130.65,126.2,127.74,125.14,2.6,2.0777,19704.4,252954.006
31,002975.SZ,20200514,126.5,128.45,125.09,125.14,128.18,-3.04,-2.3717,13969.4,176805.046
