,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,688138.SH,20200630,26.41,27.95,26.41,27.66,26.12,1.54,5.8959,99194.14,272052.583
1,688138.SH,20200629,26.89,27.0,25.85,26.12,27.2,-1.08,-3.9706,67339.12,177528.486
2,688138.SH,20200624,27.3,27.88,27.03,27.2,27.34,-0.14,-0.5121,64415.99,176235.333
3,688138.SH,20200623,26.75,27.53,26.6,27.34,27.08,0.26,0.9601,78301.61,212111.127
4,688138.SH,20200622,25.66,27.46,25.66,27.08,25.15,1.93,7.674,104868.59,280052.576
5,688138.SH,20200619,25.36,25.45,24.88,25.15,25.29,-0.14,-0.5536,47365.85,118964.96
6,688138.SH,20200618,24.97,25.82,24.97,25.29,25.4,-0.11,-0.4331,58591.1,148861.91
7,688138.SH,20200617,24.94,25.75,24.21,25.4,24.61,0.79,3.2101,77780.99,196103.548
8,688138.SH,20200616,24.55,24.97,24.1,24.61,23.9,0.71,2.9707,63857.97,157033.191
9,688138.SH,20200615,24.59,25.29,23.89,23.9,24.93,-1.03,-4.1316,84414.24,206972.784
10,688138.SH,20200612,24.75,25.53,24.5,24.93,25.82,-0.89,-3.4469,88181.8,220795.721
11,688138.SH,20200611,26.6,27.57,25.75,25.82,26.82,-1.0,-3.7286,104507.21,278286.172
12,688138.SH,20200610,26.3,27.01,25.55,26.82,26.54,0.28,1.055,94286.47,246996.394
13,688138.SH,20200609,27.5,27.5,25.8,26.54,27.72,-1.18,-4.2569,113542.78,299424.056
14,688138.SH,20200608,27.52,29.24,27.13,27.8,27.18,0.62,2.2811,137314.54,386369.165
15,688138.SH,20200605,27.76,28.36,26.8,27.18,28.1,-0.92,-3.274,141044.18,386504.088
16,688138.SH,20200604,26.0,29.32,25.67,28.1,25.57,2.53,9.8944,215102.73,587796.179
17,688138.SH,20200603,26.16,27.77,25.51,25.57,26.55,-0.98,-3.6911,162024.09,429455.775
18,688138.SH,20200602,25.51,27.9,25.13,26.55,25.16,1.39,5.5246,168230.91,448713.221
19,688138.SH,20200601,24.36,25.8,24.2,25.16,24.18,0.98,4.0529,126772.94,320324.996
20,688138.SH,20200529,22.44,25.7,22.4,24.18,22.77,1.41,6.1924,150433.68,366398.848
21,688138.SH,20200528,23.32,23.44,21.78,22.77,23.56,-0.79,-3.3531,98580.68,222248.432
22,688138.SH,20200527,24.08,24.46,23.25,23.56,24.03,-0.47,-1.9559,87073.59,207277.497
23,688138.SH,20200526,22.91,24.3,22.91,24.03,23.15,0.88,3.8013,101748.48,241331.554
24,688138.SH,20200525,22.9,24.15,22.63,23.15,23.09,0.06,0.2599,90959.51,213385.289
25,688138.SH,20200522,22.9,23.44,22.04,23.09,23.01,0.08,0.3477,95153.9,216571.167
26,688138.SH,20200521,24.65,24.93,22.65,23.01,24.74,-1.73,-6.9927,132436.36,312236.122
27,688138.SH,20200520,26.04,26.28,24.18,24.74,26.76,-2.02,-7.5486,185596.45,470277.131
28,688138.SH,20200519,23.38,27.15,23.23,26.76,23.42,3.34,14.2613,199741.56,500108.449
29,688138.SH,20200518,23.95,24.58,22.75,23.42,23.08,0.34,1.4731,144909.7,343602.936
30,688138.SH,20200515,21.99,23.78,21.66,23.08,21.95,1.13,5.1481,123492.13,282697.82
31,688138.SH,20200514,20.94,22.97,20.72,21.95,21.03,0.92,4.3747,128124.71,284533.635
32,688138.SH,20200513,21.13,21.28,20.68,21.03,21.18,-0.15,-0.7082,44892.85,94209.906
33,688138.SH,20200512,21.37,21.6,20.02,21.18,21.63,-0.45,-2.0804,66170.01,138409.827
