,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300798.SZ,20200630,13.46,13.78,13.4,13.75,13.42,0.33,2.459,22072.95,30049.092
1,300798.SZ,20200629,13.35,13.55,13.21,13.42,13.36,0.06,0.4491,16110.43,21581.27
2,300798.SZ,20200624,13.6,13.65,13.31,13.36,13.52,-0.16,-1.1834,18835.0,25270.444
3,300798.SZ,20200623,13.91,14.0,13.5,13.52,13.91,-0.39,-2.8037,29697.15,40697.351
4,300798.SZ,20200622,13.86,14.02,13.82,13.91,13.86,0.05,0.3608,18866.63,26243.391
5,300798.SZ,20200619,14.07,14.07,13.86,13.86,14.01,-0.15,-1.0707,24041.0,33528.588
6,300798.SZ,20200618,14.14,14.16,13.95,14.01,14.1,-0.09,-0.6383,15726.42,22042.864
7,300798.SZ,20200617,14.1,14.26,13.93,14.1,14.18,-0.08,-0.5642,22896.71,32195.533
8,300798.SZ,20200616,13.96,14.19,13.91,14.18,13.82,0.36,2.6049,22476.42,31571.76
9,300798.SZ,20200615,13.94,14.2,13.8,13.82,14.05,-0.23,-1.637,27613.42,38619.569
10,300798.SZ,20200612,13.96,14.17,13.85,14.05,14.35,-0.3,-2.0906,29544.79,41350.455
11,300798.SZ,20200611,14.15,14.39,14.13,14.35,14.23,0.12,0.8433,29480.91,42067.973
12,300798.SZ,20200610,14.7,14.7,14.1,14.23,14.78,-0.55,-3.7212,50171.99,71683.42
13,300798.SZ,20200609,15.12,15.27,14.75,14.78,15.29,-0.51,-3.3355,54556.41,81568.559
14,300798.SZ,20200608,14.88,15.29,14.75,15.29,14.71,0.58,3.9429,65615.84,99157.455
15,300798.SZ,20200605,14.8,14.94,14.63,14.71,14.91,-0.2,-1.3414,34263.0,50515.424
16,300798.SZ,20200604,15.08,15.18,14.71,14.91,15.13,-0.22,-1.4541,51200.23,76011.979
17,300798.SZ,20200603,15.47,15.65,15.04,15.13,15.46,-0.33,-2.1345,83660.2,128163.467
18,300798.SZ,20200602,15.05,15.53,14.88,15.46,15.11,0.35,2.3163,90619.49,138086.238
19,300798.SZ,20200601,14.42,15.28,14.42,15.11,14.59,0.52,3.5641,83516.94,124463.08
20,300798.SZ,20200529,14.8,14.83,14.55,14.59,15.04,-0.45,-2.992,64944.0,95250.429
21,300798.SZ,20200528,14.51,15.93,14.4,15.04,14.48,0.56,3.8674,114682.71,173416.932
22,300798.SZ,20200527,14.85,14.9,14.26,14.48,14.9,-0.42,-2.8188,59754.84,87019.148
23,300798.SZ,20200526,14.81,14.99,14.58,14.9,15.09,-0.19,-1.2591,82955.07,122909.004
24,300798.SZ,20200525,14.4,15.13,14.07,15.09,14.62,0.47,3.2148,109020.42,159446.602
25,300798.SZ,20200522,13.88,14.88,13.7,14.62,14.2,0.42,2.9577,111160.71,161446.213
26,300798.SZ,20200521,13.79,14.85,13.79,14.2,13.88,0.32,2.3055,79200.31,113831.502
27,300798.SZ,20200520,13.78,14.14,13.58,13.88,13.86,0.02,0.1443,53584.25,74598.232
28,300798.SZ,20200519,13.6,13.95,13.6,13.86,13.63,0.23,1.6875,42169.0,58225.099
29,300798.SZ,20200518,14.41,14.44,13.61,13.63,14.38,-0.75,-5.2156,65544.96,90841.146
30,300798.SZ,20200515,14.52,14.87,14.29,14.38,14.62,-0.24,-1.6416,77684.09,112969.481
31,300798.SZ,20200514,14.66,14.78,14.3,14.62,14.75,-0.13,-0.8814,83050.77,120251.94
32,300798.SZ,20200513,15.52,15.64,14.61,14.75,15.26,-0.51,-3.3421,151303.96,226101.884
33,300798.SZ,20200512,13.82,15.26,13.7,15.26,13.87,1.39,10.0216,83934.07,124056.955
34,300798.SZ,20200511,14.43,14.57,13.66,13.87,14.43,-0.56,-3.8808,83564.94,117401.108
35,300798.SZ,20200508,14.13,14.79,13.88,14.43,14.14,0.29,2.0509,110934.6,159830.387
36,300798.SZ,20200507,13.93,14.14,13.58,14.14,13.92,0.22,1.5805,53286.45,73455.308
37,300798.SZ,20200506,13.58,14.3,13.58,13.92,13.8,0.12,0.8696,87968.76,122538.378
38,300798.SZ,20200430,12.88,13.87,12.88,13.8,12.88,0.92,7.1429,79276.53,106736.47
39,300798.SZ,20200429,13.13,13.34,12.82,12.88,13.32,-0.44,-3.3033,40107.71,52330.444
40,300798.SZ,20200428,12.78,13.9,12.16,13.32,12.88,0.44,3.4161,74042.66,96887.113
41,300798.SZ,20200427,13.34,13.45,12.86,12.88,13.37,-0.49,-3.6649,33627.42,44103.704
42,300798.SZ,20200424,13.78,13.81,13.3,13.37,13.81,-0.44,-3.1861,48609.31,65507.184
43,300798.SZ,20200423,14.3,14.68,13.81,13.81,14.44,-0.63,-4.3629,83707.42,117722.226
44,300798.SZ,20200422,13.63,14.48,13.4,14.44,13.63,0.81,5.9428,92643.9,130666.855
45,300798.SZ,20200421,13.44,13.96,13.4,13.63,13.57,0.06,0.4422,55231.83,75345.098
46,300798.SZ,20200420,12.88,13.69,12.88,13.57,13.1,0.47,3.5878,50785.75,67762.553
47,300798.SZ,20200417,13.28,13.34,13.08,13.1,13.24,-0.14,-1.0574,31466.0,41568.684
48,300798.SZ,20200416,13.08,13.3,13.01,13.24,13.16,0.08,0.6079,26659.71,35206.132
49,300798.SZ,20200415,13.21,13.53,13.1,13.16,13.33,-0.17,-1.2753,38085.0,50641.401
50,300798.SZ,20200414,13.1,13.36,13.0,13.33,13.04,0.29,2.2239,35576.99,46951.717
51,300798.SZ,20200413,13.12,13.3,12.9,13.04,13.08,-0.04,-0.3058,34772.73,45704.25
52,300798.SZ,20200410,13.69,13.71,13.02,13.08,13.9,-0.82,-5.8993,63989.31,85108.269
53,300798.SZ,20200409,13.78,14.02,13.73,13.9,13.73,0.17,1.2382,58170.7,80713.499
54,300798.SZ,20200408,14.2,14.23,13.65,13.73,14.33,-0.6,-4.187,91813.76,127646.424
55,300798.SZ,20200407,14.42,14.66,14.01,14.33,14.25,0.08,0.5614,103109.47,147607.469
56,300798.SZ,20200403,15.0,15.76,14.23,14.25,15.1,-0.85,-5.6291,144419.99,215259.79
57,300798.SZ,20200402,14.4,15.15,14.03,15.1,14.6,0.5,3.4247,123582.78,181005.112
58,300798.SZ,20200401,13.59,15.0,13.59,14.6,14.59,0.01,0.0685,145227.08,207955.062
59,300798.SZ,20200331,16.17,16.17,14.57,14.59,16.19,-1.6,-9.8826,189122.8,288196.867
