,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,688517.SH,20210901,13.11,13.3,12.86,13.16,13.27,-0.11,-0.8289,16575.03,21661.009
1,688517.SH,20210831,13.29,13.41,13.11,13.27,13.29,-0.02,-0.1505,10289.35,13635.84
2,688517.SH,20210830,13.58,13.59,13.2,13.29,13.35,-0.06,-0.4494,14746.3,19718.693
3,688517.SH,20210827,13.6,13.71,13.3,13.35,13.7,-0.35,-2.5547,17371.2,23323.847
4,688517.SH,20210826,14.05,14.09,13.68,13.7,14.05,-0.35,-2.4911,17520.74,24258.514
5,688517.SH,20210825,13.7,14.08,13.39,14.05,13.67,0.38,2.7798,25209.92,35040.068
6,688517.SH,20210824,13.69,13.79,13.55,13.67,13.58,0.09,0.6627,13277.01,18121.628
7,688517.SH,20210823,13.26,13.65,13.26,13.58,13.27,0.31,2.3361,14201.3,19152.529
8,688517.SH,20210820,13.61,13.61,13.13,13.27,13.59,-0.32,-2.3547,12757.05,16914.316
9,688517.SH,20210819,13.92,13.93,13.57,13.59,13.87,-0.28,-2.0187,14132.04,19322.582
10,688517.SH,20210818,13.79,13.99,13.72,13.87,13.75,0.12,0.8727,13795.61,19091.761
11,688517.SH,20210817,14.27,14.36,13.7,13.75,14.27,-0.52,-3.644,24931.16,34889.915
12,688517.SH,20210816,14.69,14.69,14.18,14.27,14.47,-0.2,-1.3822,30055.11,43130.664
13,688517.SH,20210813,14.27,14.92,14.19,14.47,14.19,0.28,1.9732,43172.65,63020.755
14,688517.SH,20210812,14.66,14.79,14.12,14.19,14.8,-0.61,-4.1216,37995.29,54516.975
15,688517.SH,20210811,13.96,14.98,13.82,14.8,13.98,0.82,5.8655,68541.48,100258.958
16,688517.SH,20210810,13.76,14.19,13.63,13.98,13.79,0.19,1.3778,33292.83,46430.745
17,688517.SH,20210809,13.15,13.86,13.14,13.79,13.14,0.65,4.9467,38105.02,51693.014
18,688517.SH,20210806,13.2,13.44,13.09,13.14,13.18,-0.04,-0.3035,16403.87,21747.358
19,688517.SH,20210805,13.31,13.35,13.1,13.18,13.36,-0.18,-1.3473,13163.74,17388.447
20,688517.SH,20210804,13.18,13.44,13.18,13.36,13.34,0.02,0.1499,13691.99,18221.407
21,688517.SH,20210803,13.22,13.6,13.21,13.34,13.23,0.11,0.8314,22498.26,30195.518
22,688517.SH,20210802,12.83,13.3,12.83,13.23,13.05,0.18,1.3793,14121.4,18574.192
23,688517.SH,20210730,12.65,13.3,12.55,13.05,12.69,0.36,2.8369,21058.33,27420.571
24,688517.SH,20210729,12.39,12.8,12.39,12.69,12.39,0.3,2.4213,12588.8,15913.382
25,688517.SH,20210728,13.15,13.25,12.32,12.39,13.25,-0.86,-6.4906,19994.31,25393.455
26,688517.SH,20210727,13.2,13.37,12.95,13.25,13.2,0.05,0.3788,16168.3,21307.084
27,688517.SH,20210726,13.36,13.5,12.89,13.2,13.39,-0.19,-1.419,27451.48,36146.443
28,688517.SH,20210723,13.49,13.72,13.36,13.39,13.39,0.0,0.0,18869.38,25510.582
29,688517.SH,20210722,13.64,13.64,13.35,13.39,13.64,-0.25,-1.8328,23754.16,31913.645
30,688517.SH,20210721,13.67,13.75,13.52,13.64,13.67,-0.03,-0.2195,18011.77,24535.823
31,688517.SH,20210720,13.5,13.68,13.37,13.67,13.5,0.17,1.2593,13091.61,17776.35
