,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,688733.SH,20210901,88.88,92.45,83.0,83.8,88.18,-4.38,-4.9671,60917.27,530482.654
1,688733.SH,20210831,95.0,95.98,85.0,88.18,96.16,-7.98,-8.2987,76009.47,677700.739
2,688733.SH,20210830,101.08,109.3,94.67,96.16,100.87,-4.71,-4.6694,55963.82,559733.807
3,688733.SH,20210827,89.7,101.0,88.13,100.87,91.5,9.37,10.2404,57318.9,539004.038
4,688733.SH,20210826,85.1,91.88,84.05,91.5,87.85,3.65,4.1548,55350.73,486349.056
5,688733.SH,20210825,85.0,92.2,84.5,87.85,84.89,2.96,3.4869,88305.37,780224.106
6,688733.SH,20210824,76.1,91.2,76.1,84.89,76.0,8.89,11.6974,104658.51,906426.965
7,688733.SH,20210823,70.1,77.18,70.1,76.0,69.1,6.9,9.9855,79941.32,591538.16
8,688733.SH,20210820,69.88,76.0,67.0,69.1,70.2,-1.1,-1.567,90517.43,645018.97
9,688733.SH,20210819,61.36,74.88,61.16,70.2,63.29,6.91,10.918,150307.67,1017728.374
10,688733.SH,20210818,60.0,65.41,58.33,63.29,62.4,0.89,1.4263,145227.91,899380.09
11,688733.SH,20210817,70.0,73.5,59.23,62.4,15.49,46.91,302.8405,291064.36,1923313.168
