,id,currency,name,price,price_date,high,market_cap,max_supply
0,BLUE,BLUE,Ethereum Blue,0.0086100763,2021-09-14T00:00:00Z,2.18818038,318573,42000000
0,BLUE,BLUE,Ethereum Blue,0.0086100763,2021-09-14T00:00:00Z,2.18818038,318573,42000000
