,id,currency,name,price,price_date,high,market_cap,max_supply
0,LTC,LTC,Litecoin,181.51896168,2021-09-14T00:00:00Z,388.77460283,12116865276,84000000
0,LTC,LTC,Litecoin,181.51896168,2021-09-14T00:00:00Z,388.77460283,12116865276,84000000
