,id,currency,name,price,price_date,high,market_cap,max_supply
0,CMS,CMS,COMSA,0.070819798,2021-09-14T00:00:00Z,0.69061786,,219042298
0,CMS,CMS,COMSA,0.070819798,2021-09-14T00:00:00Z,0.69061786,,219042298
