,id,currency,name,price,price_date,high,market_cap,max_supply
0,EMD,EMD,Emerald Crypto,0.012756087,2021-09-14T00:00:00Z,0.039617085,252554,32000000
0,EMD,EMD,Emerald Crypto,0.012756087,2021-09-14T00:00:00Z,0.039617085,252554,32000000
