,id,currency,name,price,price_date,high,market_cap,max_supply
0,BTCS,BTCS,Bitcoin Scrypt,0.00013975797,2021-09-14T00:00:00Z,4.65223451,2740,21000000
0,BTCS,BTCS,Bitcoin Scrypt,0.00013975797,2021-09-14T00:00:00Z,4.65223451,2740,21000000
