,id,currency,name,price,price_date,high,market_cap,max_supply
0,VSL,VSL,vSlice,0.00071889047,2021-06-29T00:00:00Z,0.0062699903,59569,100000000
0,VSL,VSL,vSlice,0.00071889047,2021-06-29T00:00:00Z,0.0062699903,59569,100000000
