,id,currency,name,price,price_date,high,market_cap,max_supply
0,NOBL,NOBL,NobleCoin,0.00065287235,2021-09-14T00:00:00Z,0.0013284789,1551218,
0,NOBL,NOBL,NobleCoin,0.00065287235,2021-09-14T00:00:00Z,0.0013284789,1551218,
