,id,currency,name,price,price_date,high,market_cap,max_supply
0,TX,TX,TransferCoin,0.0031988704,2020-12-23T00:00:00Z,4.39610790,26681,
0,TX,TX,TransferCoin,0.0031988704,2020-12-23T00:00:00Z,4.39610790,26681,
