,id,currency,name,price,price_date,high,market_cap,max_supply
0,BCAP,BCAP,Blockchain Capital,0.21214731,2018-11-20T00:00:00Z,5.00696095,,10000000
0,BCAP,BCAP,Blockchain Capital,0.21214731,2018-11-20T00:00:00Z,5.00696095,,10000000
