,id,currency,name,price,price_date,high,market_cap,max_supply
0,ADX,ADX,AdEx,0.53956500,2021-09-14T00:00:00Z,3.26294582,69593769,137423727
0,ADX,ADX,AdEx,0.53956500,2021-09-14T00:00:00Z,3.26294582,69593769,137423727
