,id,currency,name,price,price_date,high,market_cap,max_supply
0,SKY,SKY,Skycoin,1.35092498,2021-09-14T00:00:00Z,24.71425488,28369425,100000000
0,SKY,SKY,Skycoin,1.35092498,2021-09-14T00:00:00Z,24.71425488,28369425,100000000
