,id,currency,name,price,price_date,high,market_cap,max_supply
0,EQT,EQT,EquiTrader,0.0053889623,2019-10-15T00:00:00Z,0.11426439,52626,10843231
0,EQT,EQT,EquiTrader,0.0053889623,2019-10-15T00:00:00Z,0.11426439,52626,10843231
