,id,currency,name,price,price_date,high,market_cap,max_supply
0,DAR,DAR,Darcrus,0.090677288,2020-05-21T00:00:00Z,0.095057744,,50000000
0,DAR,DAR,Darcrus,0.090677288,2020-05-21T00:00:00Z,0.095057744,,50000000
