,id,currency,name,price,price_date,high,market_cap,max_supply
0,ETG,ETG,Ethereum Gold,0.00059955565,2021-02-05T00:00:00Z,0.023566868,10792,24000000
0,ETG,ETG,Ethereum Gold,0.00059955565,2021-02-05T00:00:00Z,0.023566868,10792,24000000
