,id,currency,name,price,price_date,high,market_cap,max_supply
0,PLX,PLX,PlexCoin,0.000013696027,2021-03-07T00:00:00Z,0.0028450760,,1000000000
0,PLX,PLX,PlexCoin,0.000013696027,2021-03-07T00:00:00Z,0.0028450760,,1000000000
