,id,currency,name,price,price_date,high,market_cap,max_supply
0,CF,CF,Californium,0.0084649025,2021-09-13T00:00:00Z,0.024177741,,2510000
0,CF,CF,Californium,0.0084649025,2021-09-13T00:00:00Z,0.024177741,,2510000
