,id,currency,name,price,price_date,high,market_cap,max_supply
0,GRID,GRID,Grid+,0.29478587,2021-09-14T00:00:00Z,2.94047952,11575207,300000000
0,GRID,GRID,Grid+,0.29478587,2021-09-14T00:00:00Z,2.94047952,11575207,300000000
