,id,currency,name,price,price_date,high,market_cap,max_supply
0,GOLF,GOLF,Golfcoin,0.00013690274,2020-10-27T00:00:00Z,0.00013690274,,100000000000
0,GOLF,GOLF,Golfcoin,0.00013690274,2020-10-27T00:00:00Z,0.00013690274,,100000000000
