,id,currency,name,price,price_date,high,market_cap,max_supply
0,TIPS,TIPS,FedoraCoin,0.000014178312,2021-09-14T00:00:00Z,0.00016829524,8140380,
0,TIPS,TIPS,FedoraCoin,0.000014178312,2021-09-14T00:00:00Z,0.00016829524,8140380,
