,id,currency,name,price,price_date,high,market_cap,max_supply
0,SWT,SWT,Swarm City,0.037332114,2021-09-14T00:00:00Z,6.06815945,318670,8536073
0,SWT,SWT,Swarm City,0.037332114,2021-09-14T00:00:00Z,6.06815945,318670,8536073
