,id,currency,name,price,price_date,high,market_cap,max_supply
0,ALT,ALT,AltEstate Token,0.00023239021,2021-09-04T00:00:00Z,0.0028013854,163014,1046924703
0,ALT,ALT,AltEstate Token,0.00023239021,2021-09-04T00:00:00Z,0.0028013854,163014,1046924703
