BTCS-USD,0.119,0.089,0.0892,0.1112,40053,2017-10-27
BTCS-USD,0.1044,0.047,0.1042,0.0815,7011,2017-10-28
BTCS-USD,0.0815,0.0158,0.0814,0.0422,54743,2017-10-29
BTCS-USD,0.0519,0.029,0.0422,0.0318,22262,2017-10-30
BTCS-USD,0.0368,0.0085,0.0318,0.0145,47018,2017-10-31
BTCS-USD,0.0197,0.0143,0.0145,0.018,9806,2017-11-01
BTCS-USD,0.0183,0.0026,0.0181,0.0053,36486,2017-11-02
BTCS-USD,0.0056,0.004,0.0053,0.0049,19660,2017-11-03
BTCS-USD,0.0049,0.0036,0.0049,0.0044,6611,2017-11-04
BTCS-USD,0.0049,0.0036,0.0044,0.0049,9737,2017-11-05
BTCS-USD,0.0052,0.0035,0.0049,0.0043,12252,2017-11-06
BTCS-USD,0.0043,0.0033,0.0043,0.0039,13941,2017-11-07
BTCS-USD,0.0041,0.0024,0.0039,0.0027,27441,2017-11-08
BTCS-USD,0.0034,0.0025,0.0027,0.003,11553,2017-11-09
BTCS-USD,0.0031,0.0023,0.003,0.0026,7152,2017-11-10
BTCS-USD,0.0043,0.0024,0.0026,0.0027,15442,2017-11-11
BTCS-USD,0.0027,0.0017,0.0027,0.002,5347,2017-11-12
BTCS-USD,0.0031,0.0017,0.002,0.0017,3851,2017-11-13
BTCS-USD,0.004,0.0016,0.0017,0.0023,2895,2017-11-14
BTCS-USD,0.0035,0.0023,0.0023,0.0032,7645,2017-11-15
BTCS-USD,0.0032,0.0021,0.0032,0.0023,6167,2017-11-16
BTCS-USD,0.0032,0.0017,0.0022,0.0026,16388,2017-11-17
BTCS-USD,0.0029,0.0018,0.0026,0.0027,7117,2017-11-18
BTCS-USD,0.0029,0.0014,0.0026,0.0026,1465,2017-11-19
BTCS-USD,0.0035,0.0018,0.0026,0.0035,6449,2017-11-20
BTCS-USD,0.0045,0.0024,0.0035,0.0035,8794,2017-11-21
BTCS-USD,0.0036,0.0022,0.0035,0.0032,11921,2017-11-22
BTCS-USD,0.0036,0.0024,0.0032,0.0035,9819,2017-11-23
BTCS-USD,0.0048,0.0025,0.0035,0.0032,27159,2017-11-24
BTCS-USD,0.0038,0.0028,0.0032,0.0037,7697,2017-11-25
BTCS-USD,0.0044,0.0032,0.0037,0.0038,11806,2017-11-26
BTCS-USD,0.0044,0.0031,0.0038,0.0033,6557,2017-11-27
BTCS-USD,0.004,0.0026,0.0033,0.0039,6740,2017-11-28
BTCS-USD,0.004,0.002,0.0039,0.0023,3676,2017-11-29
BTCS-USD,0.0029,0.0017,0.0024,0.0021,4035,2017-11-30
BTCS-USD,0.0028,0.0017,0.0021,0.0018,5055,2017-12-01
BTCS-USD,0.003,0.0016,0.0018,0.0028,15383,2017-12-02
BTCS-USD,0.0049,0.0028,0.0028,0.0047,29399,2017-12-03
BTCS-USD,0.0176,0.0046,0.0048,0.0172,64671,2017-12-04
BTCS-USD,0.0175,0.0122,0.0172,0.0155,58718,2017-12-05
BTCS-USD,0.0157,0.0044,0.0155,0.0044,24379,2017-12-06
BTCS-USD,0.0096,0.0046,0.0066,0.0072,6457,2017-12-07
BTCS-USD,0.0074,0.0041,0.0072,0.0068,17782,2017-12-08
BTCS-USD,0.008,0.0046,0.0068,0.0048,5506,2017-12-09
BTCS-USD,0.0051,0.0044,0.0048,0.0044,1581,2017-12-10
BTCS-USD,0.0104,0.0039,0.0044,0.0103,5287,2017-12-11
