,id,currency,name,price,price_date,high,market_cap,max_supply
0,DEUS,DEUS,Deuscoin,6.05685292,2021-09-07T00:00:00Z,13.65564938,,100005000
0,DEUS,DEUS,Deuscoin,6.05685292,2021-09-07T00:00:00Z,13.65564938,,100005000
