Date,Open,High,Low,Close,Adj Close,Volume,ticker
2021-06-30,114.62000274658203,115.0999984741211,113.66000366210938,114.48999786376953,114.48999786376953,749906.0,ABC
2021-06-30,47.04999923706055,47.45000076293945,46.720001220703125,46.720001220703125,46.720001220703125,987270.0,ACC
2021-06-30,295.989990234375,296.989990234375,293.81500244140625,294.7900085449219,294.7900085449219,1500620.0,ACN
2021-06-30,11.140000343322754,11.149999618530273,11.100000381469727,11.119999885559082,11.119999885559082,118228.0,ACP
2021-06-30,70.61000061035156,71.16999816894531,70.36000061035156,70.48999786376953,70.48999786376953,451523.0,ADC
2021-06-30,10.9399995803833,10.9399995803833,10.710000038146973,10.789999961853027,10.789999961853027,2316174.0,ADT
2021-06-30,19.719999313354492,19.829999923706055,19.700000762939453,19.770000457763672,19.770000457763672,163506.0,ADX
2021-06-30,64.02999877929688,65.9800033569336,62.209999084472656,62.529998779296875,62.529998779296875,5126807.0,AI
2021-06-30,37.959999084472656,38.93000030517578,37.650001525878906,38.75,38.75,385199.0,AIR
2021-06-30,10.704999923706055,11.5,9.609999656677246,9.850000381469727,9.850000381469727,18468513.0,ALT
2021-06-30,247.25999450683594,249.77999877929688,247.05999755859375,248.8800048828125,248.8800048828125,476235.0,AMP
2021-06-30,2.0999999046325684,2.1500000953674316,2.0799999237060547,2.1500000953674316,2.1500000953674316,44420.0,ARC
2021-06-30,15.800000190734863,16.010000228881836,15.739999771118164,15.949999809265137,15.949999809265137,659020.0,ARI
2021-06-30,0.0012000000569969416,0.0012000000569969416,0.0010000000474974513,0.0010499999625608325,0.0010499999625608325,27830961.0,BCAP
2021-06-30,30.389999389648438,30.90999984741211,30.139999389648438,30.90999984741211,30.90999984741211,5704.0,BCD
2021-06-30,76.6500015258789,77.44999694824219,76.3499984741211,76.83999633789062,76.83999633789062,201125.0,BCO
2021-06-30,9.40999984741211,9.470000267028809,9.380000114440918,9.420000076293945,9.420000076293945,460183.0,BCX
2021-06-30,1.7000000476837158,1.8350000381469727,1.6399999856948853,1.7799999713897705,1.7799999713897705,6046718.0,BEST
2021-06-30,54.900001525878906,55.61000061035156,54.529998779296875,55.54999923706055,55.54999923706055,323474.0,BIP
2021-06-30,18.520000457763672,18.610000610351562,18.150100708007812,18.389999389648438,18.389999389648438,35837.0,BIS
2021-06-30,18.770000457763672,18.799999237060547,18.65999984741211,18.65999984741211,18.65999984741211,158891.0,BIT
2021-06-30,30.010000228881836,32.35279846191406,29.899999618530273,31.979999542236328,31.979999542236328,1456619.0,BLUE
2021-06-30,4.730000019073486,4.769899845123291,4.411600112915039,4.489999771118164,4.489999771118164,297472.0,BQ
2021-06-30,22.959999084472656,23.190000534057617,22.889999389648438,22.889999389648438,22.889999389648438,1774282.0,BRX
2021-06-30,13.609999656677246,13.640000343322754,13.5600004196167,13.609999656677246,13.609999656677246,31420.0,BTA
2021-06-30,0.6464999914169312,0.6480000019073486,0.6197500228881836,0.6424999833106995,0.6424999833106995,101628.0,BTCS
2021-06-30,4.21999979019165,4.230000019073486,4.159999847412109,4.210000038146973,4.210000038146973,7409329.0,BTG
2021-06-30,17.719999313354492,18.68000030517578,17.350000381469727,18.010000228881836,18.010000228881836,1987058.0,BTX
2021-06-30,26.600000381469727,26.80500030517578,26.570999145507812,26.739999771118164,26.739999771118164,59468.0,BUZZ
2021-06-30,35.90999984741211,36.66999816894531,35.90999984741211,36.380001068115234,36.380001068115234,5856755.0,CAG
2021-06-30,0.6189000010490417,0.6244999766349792,0.5799999833106995,0.5899999737739563,0.5899999737739563,90558.0,CANN
2021-06-30,50.4900016784668,51.099998474121094,50.349998474121094,50.630001068115234,50.630001068115234,90714.0,CASH
2021-06-30,214.6199951171875,217.94000244140625,214.05499267578125,217.6300048828125,217.6300048828125,3112963.0,CAT
2021-06-30,2.6600000858306885,2.744999885559082,2.630000114440918,2.640000104904175,2.640000104904175,3751655.0,CCO
2021-06-30,49.31999969482422,51.56999969482422,49.20000076293945,51.45000076293945,51.45000076293945,4048532.0,CF
2021-06-30,58.86000061035156,59.36000061035156,58.720001220703125,59.08000183105469,59.08000183105469,2364528.0,CMS
2021-06-30,15.449999809265137,16.0,15.329999923706055,15.430000305175781,15.430000305175781,80071.0,CMT
2021-06-30,15.449999809265137,16.0,15.329999923706055,15.430000305175781,15.430000305175781,80071.0,CMT
2021-06-30,0.1550000011920929,0.17000000178813934,0.14100000262260437,0.1525000035762787,0.1525000035762787,1353475.0,CNNC
2021-06-30,13.755000114440918,14.0600004196167,13.430000305175781,13.65999984741211,13.65999984741211,3230046.0,CNX
2021-06-30,0.36000001430511475,0.4490000009536743,0.36000001430511475,0.4490000009536743,0.4490000009536743,4330.0,CORG
2021-06-30,245.47999572753906,246.625,243.52000427246094,244.27000427246094,244.27000427246094,4165299.0,CRM
2021-06-30,104.63999938964844,105.19000244140625,103.4000015258789,104.58999633789062,104.58999633789062,22461.0,CURE
2021-06-30,67.0,67.9800033569336,65.88999938964844,67.5,67.5,2534291.0,DAR
2021-06-30,180.5,183.7899932861328,174.55999755859375,178.3300018310547,178.3300018310547,4872276.0,DASH
2021-06-30,11.329999923706055,11.449999809265137,11.3100004196167,11.3100004196167,11.3100004196167,18097.0,DDF
2021-06-30,44.150001525878906,44.245399475097656,44.100101470947266,44.245399475097656,44.245399475097656,4792.0,DEUS
2021-06-30,48.22010040283203,48.33000183105469,48.18000030517578,48.209999084472656,48.209999084472656,12400.0,DEW
2021-06-30,67.7300033569336,67.91999816894531,67.5510025024414,67.83000183105469,67.83000183105469,8035.0,DIM
2021-06-30,2.890000104904175,3.0799999237060547,2.880000114440918,3.0399999618530273,3.0399999618530273,167950.0,DUO
2021-06-30,20.700000762939453,21.209999084472656,20.700000762939453,21.059999465942383,21.059999465942383,41582.0,EBET
2021-06-30,32.5,33.06999969482422,32.5,32.75,32.75,14373.0,EBTC
2021-06-30,13.670000076293945,13.670000076293945,13.529999732971191,13.550000190734863,13.550000190734863,142335.0,ECC
2021-06-30,9.449999809265137,9.449700355529785,9.40999984741211,9.43019962310791,9.43019962310791,17623.0,EFL
2021-06-30,9.779999732971191,10.029999732971191,9.75,9.949999809265137,9.949999809265137,1091388.0,EGO
