,id,currency,name,price,price_date,high,market_cap,max_supply
0,PAYX,PAYX,Paypex,0.000014166622,2020-12-16T00:00:00Z,0.029332577,1332,150000000
0,PAYX,PAYX,Paypex,0.000014166622,2020-12-16T00:00:00Z,0.029332577,1332,150000000
