,id,currency,name,price,price_date,high,market_cap,max_supply
0,MCO,MCO,Crypto.com,8.30581714,2021-09-14T00:00:00Z,43.87106809,,31587682
0,MCO,MCO,Crypto.com,8.30581714,2021-09-14T00:00:00Z,43.87106809,,31587682
