,id,currency,name,price,price_date,high,market_cap,max_supply
0,MTH,MTH,Monetha,0.033858874,2021-09-14T00:00:00Z,0.57923239,11767445,402400000
0,MTH,MTH,Monetha,0.033858874,2021-09-14T00:00:00Z,0.57923239,11767445,402400000
