,id,currency,name,price,price_date,high,market_cap,max_supply
0,YAC,YAC,YACoin,0.0013468262,2021-09-10T00:00:00Z,0.0030763950,,
0,YAC,YAC,YACoin,0.0013468262,2021-09-10T00:00:00Z,0.0030763950,,
