Date,Open,High,Low,Close,Adj Close,Volume
2000-05-16,12.8100004196167,16.25,12.5,12.5,12.5,2220
2000-05-17,14.375,14.375,14.375,14.375,14.375,600
2000-05-18,11.25,13.75,10.0,11.25,11.25,3040
2000-05-19,14.375,14.375,13.125,13.125,13.125,420
2000-05-22,13.125,13.125,13.125,13.125,13.125,0
2000-05-23,13.75,13.75,13.75,13.75,13.75,200
2000-05-24,13.75,13.75,13.75,13.75,13.75,0
2000-05-25,13.75,13.75,13.75,13.75,13.75,0
2000-05-26,10.0,12.5,10.0,10.0,10.0,3540
2000-05-30,10.0,10.0,10.0,10.0,10.0,0
2000-05-31,9.5,9.5,9.5,9.5,9.5,300
2000-06-01,9.375,9.375,6.25,9.375,9.375,5300
2000-06-02,9.375,9.375,9.0600004196167,9.0600004196167,9.0600004196167,820
2000-06-05,7.5,8.75,7.5,8.75,8.75,800
2000-06-06,8.75,8.75,8.75,8.75,8.75,400
2000-06-07,8.75,9.0600004196167,8.75,9.0600004196167,9.0600004196167,500
2000-06-08,10.0,10.0,9.375,10.0,10.0,2240
2000-06-09,10.3100004196167,10.625,10.3100004196167,10.625,10.625,380
2000-06-12,11.25,11.25,11.25,11.25,11.25,200
2000-06-13,11.875,11.875,11.875,11.875,11.875,1080
2000-06-14,11.875,11.875,11.875,11.875,11.875,20
2000-06-15,11.875,11.875,11.875,11.875,11.875,0
2000-06-16,11.875,11.875,11.875,11.875,11.875,0
2000-06-19,11.875,11.875,11.875,11.875,11.875,0
2000-06-20,11.875,11.875,11.875,11.875,11.875,0
2000-06-21,11.875,11.875,11.875,11.875,11.875,0
2000-06-22,9.6850004196167,10.0,9.6850004196167,9.6850004196167,9.6850004196167,800
2000-06-23,8.75,10.0,8.75,10.0,10.0,740
2000-06-26,10.0,10.0,10.0,10.0,10.0,0
2000-06-27,8.75,9.375,8.75,9.375,9.375,400
2000-06-28,9.375,9.375,9.375,9.375,9.375,0
2000-06-29,9.375,9.375,9.375,9.375,9.375,0
2000-06-30,9.375,9.375,9.375,9.375,9.375,0
2000-07-03,9.375,9.375,9.375,9.375,9.375,0
2000-07-05,9.375,9.375,9.375,9.375,9.375,0
2000-07-06,9.375,9.375,9.375,9.375,9.375,0
2000-07-07,9.375,9.375,9.375,9.375,9.375,0
2000-07-10,9.375,9.375,9.375,9.375,9.375,0
2000-07-11,8.125,8.125,8.125,8.125,8.125,780
2000-07-12,7.5,8.125,6.25,7.5,7.5,3540
2000-07-13,7.184999942779541,7.5,7.184999942779541,7.5,7.5,1440
2000-07-14,7.5,7.5,7.5,7.5,7.5,40
2000-07-17,7.5,7.5,7.5,7.5,7.5,0
2000-07-18,7.5,7.5,7.5,7.5,7.5,0
2000-07-19,7.5,7.5,7.5,7.5,7.5,0
2000-07-20,7.5,7.5,7.5,7.5,7.5,240
2000-07-21,7.5,7.5,7.5,7.5,7.5,0
2000-07-24,7.5,7.5,7.5,7.5,7.5,0
2000-07-25,7.5,7.5,7.5,7.5,7.5,0
2000-07-26,7.5,8.125,7.5,8.125,8.125,500
2000-07-27,8.125,8.125,8.125,8.125,8.125,0
2000-07-28,8.125,8.125,8.125,8.125,8.125,0
2000-07-31,7.5,7.5,7.5,7.5,7.5,420
2000-08-01,7.5,7.5,7.184999942779541,7.5,7.5,400
2000-08-02,6.25,6.25,4.840000152587891,6.25,6.25,5280
2000-08-03,6.25,6.25,6.25,6.25,6.25,0
2000-08-04,6.25,6.25,6.25,6.25,6.25,0
2000-08-07,6.25,6.25,6.25,6.25,6.25,0
2000-08-08,6.559999942779541,6.559999942779541,6.559999942779541,6.559999942779541,6.559999942779541,60
2000-08-09,8.125,8.125,8.125,8.125,8.125,300
2000-08-10,8.75,9.375,8.75,9.375,9.375,500
2000-08-11,9.375,9.375,9.375,9.375,9.375,0
2000-08-14,9.375,9.375,9.375,9.375,9.375,0
2000-08-15,9.375,9.375,9.375,9.375,9.375,0
2000-08-16,9.375,9.375,9.375,9.375,9.375,0
2000-08-17,9.375,9.375,9.375,9.375,9.375,0
2000-08-18,9.375,9.375,9.375,9.375,9.375,0
2000-08-21,9.375,9.375,9.375,9.375,9.375,0
2000-08-22,9.375,9.375,9.375,9.375,9.375,0
2000-08-23,9.375,9.375,9.375,9.375,9.375,0
2000-08-24,9.375,9.375,9.375,9.375,9.375,0
2000-08-25,9.375,9.375,9.375,9.375,9.375,0
2000-08-28,9.375,9.375,9.375,9.375,9.375,0
2000-08-29,9.375,9.375,9.375,9.375,9.375,0
2000-08-30,9.375,9.375,9.375,9.375,9.375,0
2000-08-31,9.375,9.375,9.375,9.375,9.375,0
2000-09-01,9.375,9.375,9.375,9.375,9.375,0
