,id,currency,name,price,price_date,high,market_cap,max_supply
0,JOBS,JOBS,Jobscoin,0.000033086803,2021-09-14T00:00:00Z,0.00025649464,,20000000000
0,JOBS,JOBS,Jobscoin,0.000033086803,2021-09-14T00:00:00Z,0.00025649464,,20000000000
