,id,currency,name,price,price_date,high,market_cap,max_supply
0,GAME,GAME,GameCredits,0.13738572,2021-09-14T00:00:00Z,6.64690699,10037550,200000000
0,GAME,GAME,GameCredits,0.13738572,2021-09-14T00:00:00Z,6.64690699,10037550,200000000
