Date,Open,High,Low,Close,Adj Close,Volume,ticker
5/25/2021,36.47999954,37.11999893,36.31999969,37.11999893,37.11999893,248742,TWOU
5/25/2021,18.80999947,18.88500023,18.52000046,18.52000046,18.52000046,555837,UMPQ
5/25/2021,23.03000069,25.30999947,23.03000069,25,25,27667,CPTA
5/25/2021,15.21000004,15.69999981,15.06620026,15.59000015,15.59000015,779533,CLSK
5/25/2021,4.159999847,4.199999809,4.099999905,4.119999886,4.119999886,91485,CBIO
5/25/2021,68.98000336,69.98999786,65.68000031,67.30000305,67.30000305,383325,SGMS
5/25/2021,30.69000053,30.97999954,30.32999992,30.35000038,30.35000038,209314,BXS
5/25/2021,16.46999931,17.61000061,16.39500046,17.11000061,17.11000061,2974305,VUZI
5/25/2021,3.25,3.299999952,3.105000019,3.160000086,3.160000086,2809165,SEEL
5/25/2021,23.21999931,23.52000046,23.12000084,23.47999954,23.47999954,147234,VECO
5/25/2021,24.38999939,25.04000092,24.13999939,24.46999931,24.46999931,79780,LE
5/25/2021,4.190000057,4.320000172,4.179999828,4.209899902,4.209899902,324106,PLG
5/25/2021,57.81000137,57.72499847,56.56999969,56.95999908,56.95999908,178895,ZNTL
5/25/2021,38.86999893,39.04290009,38.36999893,38.70999908,38.70999908,105896,WSBC
5/25/2021,22.29999924,22.30999947,22.25,22.29000092,22.29000092,633093,SOLY
5/25/2021,20.28000069,20.63999939,19.62439919,20.25,20.25,218687,XONE
5/25/2021,47.86999893,48.36000061,46.84000015,47.11000061,47.11000061,184589,ADNT
5/25/2021,5.019999981,5.380000114,5.030099869,5.28000021,5.28000021,97373,BTN
5/25/2021,79.5,80.72000122,78.94000244,79.44999695,79.44999695,2196601,NET
5/25/2021,32.29999924,33.30459976,31.76860046,32.11000061,32.11000061,980141,BLNK
5/25/2021,21.35000038,21.59000015,21.02000046,21.04000092,21.04000092,74202,EBSB
5/25/2021,16,16.26000023,15.64999962,15.82999992,15.82999992,365242,PRTS
5/25/2021,15.81000042,15.81000042,15.5,15.64999962,15.64999962,8489,ESSA
5/25/2021,37.81999969,39.75,37.88499832,39.40999985,39.40999985,87394,MAX
5/25/2021,57.27000046,57.72000122,54.45999908,54.70000076,54.70000076,851043,OZON
5/25/2021,8.779999733,8.81000042,8.649999619,8.739999771,8.739999771,25298,HZN
5/25/2021,34.90000153,35.27000046,34.36000061,34.95999908,34.95999908,87412,AAN
5/25/2021,4.53000021,4.820000172,4.53000021,4.75,4.75,60630,FNHC
5/25/2021,47.68000031,48.20999908,47.18999863,47.25,47.25,150123,BKU
5/25/2021,161.6600037,164.8099976,158.5099945,159.1799927,159.1799927,141014,ZLAB
5/25/2021,54.86999893,56.12020111,53.66999817,55.15000153,55.15000153,123165,CMBM
5/25/2021,7.400000095,7.400000095,7.28000021,7.30009985,7.30009985,11760,VS
5/25/2021,11.14000034,11.18999958,10.84000015,11.03999996,11.03999996,72109,TIPT
5/25/2021,21.79999924,22.19000053,21.44000053,21.87310028,21.87310028,1093470,BE
5/25/2021,45.49000168,46.18999863,44.72999954,44.72999954,44.72999954,133323,PPBI
5/25/2021,18.62000084,18.62000084,17.97999954,18.01000023,18.01000023,156230,SNDX
5/25/2021,155.1799927,156.5,152.2304993,153.7899933,153.7899933,83479,FOXF
5/25/2021,46.09999847,46.65499878,45.72499847,46.15000153,46.15000153,204059,MLHR
5/25/2021,60.22999954,61.81999969,59.97999954,60.02999878,60.02999878,61437,LOB
5/25/2021,24.97999954,25.86000061,24.35000038,25.63500023,25.63500023,12966881,RIOT
5/25/2021,13.88000011,14.18999958,13.73999977,14,14,172712,CAMP
5/25/2021,16.15999985,16.98999977,16.06999969,16.19000053,16.19000053,1404846,RFP
5/25/2021,17.70999908,17.98999977,17.10000038,17.60519981,17.60519981,42676,AEYE
5/25/2021,4.949999809,5.039999962,4.764999866,4.840000153,4.840000153,444754,ADAP
5/25/2021,43.58000183,44.40000153,40.56999969,41.36000061,41.36000061,1045304,ZIM
5/25/2021,10.14999962,10.27000046,9.56000042,9.744999886,9.744999886,372257,INVZ
5/25/2021,8.829999924,8.970000267,8.529999733,8.56000042,8.56000042,467324,SURF
5/25/2021,48.09000015,49.88999939,46.70500183,46.99000168,46.99000168,865684,SAVA
5/25/2021,10.94999981,11.72999954,10.39000034,11.64000034,11.64000034,784470,RCON
5/25/2021,14.60000038,14.73499966,13.81000042,14.10999966,14.10999966,570044,TMST
5/25/2021,41.5,42.36999893,39.90999985,39.95000076,39.95000076,296703,POSH
5/25/2021,17.04999924,17.24500084,17,17.07999992,17.07999992,470078,CSTM
5/25/2021,5.599999905,5.610000134,5.472000122,5.527999878,5.527999878,39083,UIHC
5/25/2021,16.21999931,17.81999969,15.16349983,15.47999954,15.47999954,13583522,BTX
5/25/2021,15.64000034,16.14999962,14.85000038,15.05000019,15.05000019,1977974,YALA
5/25/2021,16.45000076,17,16.20000076,16.73500061,16.73500061,126314,ATOM
5/25/2021,15.17000008,15.39999962,15.13000011,15.18999958,15.18999958,303013,BPFH
5/25/2021,93,93.62999725,81.5,82.62999725,82.62999725,652285,CTRN
