Date,Open,High,Low,Close,Adj Close,Volume,ticker
2021-07-01,114.9000015258789,117.02999877929688,114.9000015258789,116.44000244140625,116.44000244140625,1184700.0,ABC
2021-07-01,114.9000015258789,117.02999877929688,114.9000015258789,116.44000244140625,116.44000244140625,1184671.0,ABC
2021-07-01,46.86000061035156,47.790000915527344,46.810001373291016,47.2400016784668,47.2400016784668,2251400.0,ACC
2021-07-01,46.86000061035156,47.790000915527344,46.810001373291016,47.2400016784668,47.2400016784668,2163704.0,ACC
2021-07-01,295.4800109863281,300.05999755859375,295.0,300.0,300.0,3104100.0,ACN
2021-07-01,295.4800109863281,300.0400085449219,295.2200012207031,300.0,300.0,2519724.0,ACN
2021-07-01,11.130000114440918,11.199999809265137,11.100000381469727,11.15999984741211,11.15999984741211,232000.0,ACP
2021-07-01,11.130000114440918,11.199999809265137,11.100000381469727,11.15999984741211,11.15999984741211,232049.0,ACP
2021-07-01,70.43000030517578,71.01000213623047,69.5999984741211,70.33000183105469,70.33000183105469,527700.0,ADC
2021-07-01,70.43000030517578,71.01000213623047,69.5999984741211,70.33000183105469,70.33000183105469,514729.0,ADC
2021-07-01,10.829999923706055,10.9399995803833,10.779999732971191,10.890000343322754,10.890000343322754,1653400.0,ADT
2021-07-01,10.829999923706055,10.9399995803833,10.779999732971191,10.890000343322754,10.890000343322754,1616406.0,ADT
2021-07-01,19.790000915527344,19.920000076293945,19.780000686645508,19.8799991607666,19.8799991607666,168700.0,ADX
2021-07-01,19.790000915527344,19.920000076293945,19.780000686645508,19.8799991607666,19.8799991607666,168686.0,ADX
2021-07-01,62.59000015258789,64.44000244140625,61.70000076293945,63.79999923706055,63.79999923706055,2973400.0,AI
2021-07-01,62.59000015258789,64.44000244140625,61.70000076293945,63.79999923706055,63.79999923706055,2824299.0,AI
2021-07-01,39.189998626708984,39.209999084472656,38.599998474121094,38.97999954223633,38.97999954223633,193000.0,AIR
2021-07-01,39.189998626708984,39.209999084472656,38.599998474121094,38.97999954223633,38.97999954223633,188874.0,AIR
2021-07-01,9.90999984741211,10.65999984741211,9.84000015258789,10.039999961853027,10.039999961853027,5547000.0,ALT
2021-07-01,9.90999984741211,10.65999984741211,9.84000015258789,10.039999961853027,10.039999961853027,5575316.0,ALT
2021-07-01,250.3699951171875,252.1999969482422,249.0500030517578,250.99000549316406,250.99000549316406,537200.0,AMP
2021-07-01,250.3699951171875,252.1999969482422,249.0500030517578,250.99000549316406,250.99000549316406,489788.0,AMP
2021-07-01,0.006099999882280827,0.006099999882280827,0.006099999882280827,0.006099999882280827,0.006099999882280827,4000.0,ANTI
2021-07-01,0.006099999882280827,0.006099999882280827,0.006099999882280827,0.006099999882280827,0.006099999882280827,4000.0,ANTI
2021-07-01,2.1500000953674316,2.1600000858306885,2.119999885559082,2.1500000953674316,2.1500000953674316,75300.0,ARC
2021-07-01,2.1500000953674316,2.1600000858306885,2.119999885559082,2.1500000953674316,2.1500000953674316,75242.0,ARC
2021-07-01,16.010000228881836,16.1299991607666,15.899999618530273,16.010000228881836,16.010000228881836,595900.0,ARI
2021-07-01,16.010000228881836,16.125,15.899999618530273,16.010000228881836,16.010000228881836,583828.0,ARI
2021-07-01,0.0010000000474974513,0.0012000000569969416,0.0010000000474974513,0.0010999999940395355,0.0010999999940395355,24531276.0,BCAP
2021-07-01,0.0010000000474974513,0.0012000000569969416,0.0010000000474974513,0.0010999999940395355,0.0010999999940395355,24531276.0,BCAP
2021-07-01,31.239999771118164,31.239999771118164,30.670000076293945,30.670000076293945,30.670000076293945,15100.0,BCD
2021-07-01,31.239999771118164,31.239999771118164,30.670000076293945,30.670000076293945,30.670000076293945,15070.0,BCD
2021-07-01,77.58999633789062,78.7699966430664,76.62999725341797,78.63999938964844,78.63999938964844,266900.0,BCO
2021-07-01,77.58999633789062,78.7699966430664,76.62999725341797,78.63999938964844,78.63999938964844,261777.0,BCO
2021-07-01,9.460000038146973,9.550000190734863,9.460000038146973,9.510000228881836,9.510000228881836,216100.0,BCX
2021-07-01,9.460000038146973,9.545000076293945,9.460000038146973,9.510000228881836,9.510000228881836,216090.0,BCX
2021-07-01,1.7799999713897705,1.7899999618530273,1.649999976158142,1.649999976158142,1.649999976158142,3921500.0,BEST
2021-07-01,1.7799999713897705,1.7899999618530273,1.649999976158142,1.649999976158142,1.649999976158142,3832039.0,BEST
2021-07-01,55.83000183105469,56.83000183105469,55.83000183105469,56.4900016784668,56.4900016784668,300000.0,BIP
2021-07-01,55.83000183105469,56.83000183105469,55.83000183105469,56.4900016784668,56.4900016784668,276395.0,BIP
2021-07-01,18.290000915527344,18.489999771118164,17.959999084472656,17.969999313354492,17.969999313354492,14000.0,BIS
2021-07-01,18.290000915527344,18.493999481201172,17.961999893188477,17.969999313354492,17.969999313354492,14008.0,BIS
2021-07-01,18.75,18.790000915527344,18.65999984741211,18.670000076293945,18.670000076293945,132600.0,BIT
2021-07-01,18.75,18.790000915527344,18.65999984741211,18.670000076293945,18.670000076293945,132555.0,BIT
2021-07-01,31.280000686645508,32.68000030517578,31.25,32.41999816894531,32.41999816894531,1346200.0,BLUE
2021-07-01,31.280000686645508,32.68000030517578,31.251300811767578,32.41999816894531,32.41999816894531,1346383.0,BLUE
2021-07-01,4.440000057220459,4.554999828338623,4.244999885559082,4.349999904632568,4.349999904632568,427800.0,BQ
2021-07-01,4.440000057220459,4.554999828338623,4.244999885559082,4.349999904632568,4.349999904632568,426614.0,BQ
2021-07-01,23.0,23.450000762939453,22.829999923706055,23.18000030517578,23.18000030517578,3309300.0,BRX
2021-07-01,23.0,23.450000762939453,22.829999923706055,23.18000030517578,23.18000030517578,3235771.0,BRX
2021-07-01,13.65999984741211,13.65999984741211,13.579999923706055,13.600000381469727,13.600000381469727,41300.0,BTA
2021-07-01,13.65999984741211,13.65999984741211,13.579999923706055,13.600000381469727,13.600000381469727,41310.0,BTA
2021-07-01,0.6449999809265137,0.6449999809265137,0.6200000047683716,0.6200000047683716,0.6200000047683716,141700.0,BTCS
2021-07-01,0.6449999809265137,0.6449999809265137,0.6200000047683716,0.6200000047683716,0.6200000047683716,141713.0,BTCS
2021-07-01,4.28000020980835,4.28000020980835,4.159999847412109,4.179999828338623,4.179999828338623,6205200.0,BTG
2021-07-01,4.28000020980835,4.28000020980835,4.159999847412109,4.179999828338623,4.179999828338623,6183220.0,BTG
2021-07-01,18.110000610351562,18.75,16.760000228881836,17.049999237060547,17.049999237060547,2343200.0,BTX
2021-07-01,18.110000610351562,18.749300003051758,16.760000228881836,17.049999237060547,17.049999237060547,2338351.0,BTX
2021-07-01,26.760000228881836,26.770000457763672,26.389999389648438,26.540000915527344,26.540000915527344,87900.0,BUZZ
2021-07-01,26.760000228881836,26.770000457763672,26.389999389648438,26.540000915527344,26.540000915527344,87779.0,BUZZ
2021-07-01,36.29999923706055,36.4900016784668,35.81999969482422,36.0,36.0,4575000.0,CAG
2021-07-01,36.29999923706055,36.485801696777344,35.81999969482422,36.0,36.0,4391159.0,CAG
2021-07-01,0.5799999833106995,0.5996999740600586,0.550000011920929,0.5849000215530396,0.5849000215530396,60400.0,CANN
2021-07-01,0.5799999833106995,0.5996999740600586,0.550000011920929,0.5849000215530396,0.5849000215530396,60413.0,CANN
2021-07-01,51.130001068115234,51.86000061035156,50.709999084472656,51.5099983215332,51.5099983215332,90500.0,CASH
2021-07-01,51.130001068115234,51.86000061035156,50.70500183105469,51.5099983215332,51.5099983215332,89523.0,CASH
2021-07-01,219.16000366210938,219.7899932861328,216.14999389648438,216.7100067138672,216.7100067138672,2424700.0,CAT
2021-07-01,219.16000366210938,219.74000549316406,216.16000366210938,216.7100067138672,216.7100067138672,2371507.0,CAT
2021-07-01,2.680000066757202,2.700000047683716,2.609999895095825,2.630000114440918,2.630000114440918,3245800.0,CCO
2021-07-01,2.680000066757202,2.700000047683716,2.609999895095825,2.630000114440918,2.630000114440918,3043807.0,CCO
2021-07-01,53.849998474121094,54.540000915527344,52.04999923706055,52.41999816894531,52.41999816894531,2783700.0,CF
2021-07-01,53.849998474121094,54.540000915527344,52.04999923706055,52.41999816894531,52.41999816894531,2755674.0,CF
2021-07-01,59.20000076293945,60.310001373291016,58.90999984741211,60.06999969482422,60.06999969482422,3756000.0,CMS
2021-07-01,59.20000076293945,60.310001373291016,58.90999984741211,60.06999969482422,60.06999969482422,3066573.0,CMS
2021-07-01,15.649999618530273,17.170000076293945,15.5,17.049999237060547,17.049999237060547,223700.0,CMT
2021-07-01,15.649999618530273,17.170000076293945,15.5,17.049999237060547,17.049999237060547,223360.0,CMT
2021-07-01,15.649999618530273,17.170000076293945,15.5,17.049999237060547,17.049999237060547,223700.0,CMT
2021-07-01,15.649999618530273,17.170000076293945,15.5,17.049999237060547,17.049999237060547,223360.0,CMT
2021-07-01,0.164900004863739,0.164900004863739,0.15299999713897705,0.16200000047683716,0.16200000047683716,429757.0,CNNC
2021-07-01,0.164900004863739,0.164900004863739,0.15299999713897705,0.16200000047683716,0.16200000047683716,429757.0,CNNC
2021-07-01,13.979999542236328,14.180000305175781,13.75,13.8100004196167,13.8100004196167,3019900.0,CNX
2021-07-01,13.979999542236328,14.180000305175781,13.744999885559082,13.8100004196167,13.8100004196167,2980316.0,CNX
2021-07-01,0.3799999952316284,0.4490000009536743,0.36000001430511475,0.4490000009536743,0.4490000009536743,25800.0,CORG
2021-07-01,0.3799999952316284,0.4490000009536743,0.36000001430511475,0.4490000009536743,0.4490000009536743,25785.0,CORG
2021-07-01,244.5,246.58999633789062,242.6199951171875,244.97999572753906,244.97999572753906,3898600.0,CRM
2021-07-01,244.5,246.58999633789062,242.6199951171875,244.97999572753906,244.97999572753906,3899605.0,CRM
2021-07-01,104.91999816894531,107.37999725341797,104.68000030517578,107.31999969482422,107.31999969482422,39800.0,CURE
2021-07-01,104.91999816894531,107.37999725341797,104.68000030517578,107.31999969482422,107.31999969482422,39836.0,CURE
2021-07-01,67.97000122070312,68.41999816894531,66.95999908447266,67.33000183105469,67.33000183105469,1340300.0,DAR
2021-07-01,67.97000122070312,68.41999816894531,66.95999908447266,67.33000183105469,67.33000183105469,1311836.0,DAR
2021-07-01,179.36000061035156,182.66000366210938,177.14999389648438,180.58999633789062,180.58999633789062,2570500.0,DASH
2021-07-01,179.36000061035156,182.66000366210938,177.14999389648438,180.58999633789062,180.58999633789062,2476284.0,DASH
2021-07-01,11.350000381469727,11.390000343322754,11.300000190734863,11.34000015258789,11.34000015258789,12000.0,DDF
2021-07-01,11.350000381469727,11.390000343322754,11.300000190734863,11.34000015258789,11.34000015258789,11978.0,DDF
2021-07-01,44.30500030517578,44.57500076293945,44.30500030517578,44.49599838256836,44.49599838256836,4100.0,DEUS
2021-07-01,44.30500030517578,44.57500076293945,44.30500030517578,44.49620056152344,44.49620056152344,4123.0,DEUS
2021-07-01,48.5099983215332,48.619998931884766,48.45000076293945,48.619998931884766,48.619998931884766,2800.0,DEW
2021-07-01,48.5099983215332,48.619998931884766,48.45000076293945,48.619998931884766,48.619998931884766,2792.0,DEW
2021-07-01,67.77999877929688,67.87999725341797,67.6500015258789,67.87999725341797,67.87999725341797,8600.0,DIM
2021-07-01,67.77999877929688,67.88469696044922,67.65010070800781,67.88469696044922,67.88469696044922,8629.0,DIM
2021-07-01,2.9700000286102295,3.569999933242798,2.9700000286102295,3.2100000381469727,3.2100000381469727,778400.0,DUO
2021-07-01,2.9700000286102295,3.569999933242798,2.9700000286102295,3.2100000381469727,3.2100000381469727,780141.0,DUO
2021-07-01,20.969999313354492,23.28499984741211,20.93000030517578,22.25,22.25,250800.0,EBET
2021-07-01,20.969999313354492,23.28499984741211,20.930099487304688,22.25,22.25,250856.0,EBET
2021-07-01,32.84000015258789,33.22999954223633,32.61000061035156,33.18000030517578,33.18000030517578,12400.0,EBTC
2021-07-01,32.84000015258789,33.22999954223633,32.70000076293945,33.18000030517578,33.18000030517578,12392.0,EBTC
2021-07-01,13.5600004196167,13.628999710083008,13.5,13.539999961853027,13.539999961853027,149800.0,ECC
2021-07-01,13.5600004196167,13.628999710083008,13.5,13.539999961853027,13.539999961853027,149547.0,ECC
2021-07-01,9.449999809265137,9.479000091552734,9.420000076293945,9.449999809265137,9.449999809265137,48700.0,EFL
2021-07-01,9.449999809265137,9.478599548339844,9.420000076293945,9.449999809265137,9.449999809265137,48724.0,EFL
2021-07-01,10.119999885559082,10.130000114440918,9.850000381469727,9.949999809265137,9.949999809265137,933900.0,EGO
2021-07-01,10.119999885559082,10.130000114440918,9.850000381469727,9.949999809265137,9.949999809265137,917374.0,EGO
2021-07-01,112.01000213623047,112.06999969482422,111.81999969482422,111.98999786376953,111.98999786376953,5653200.0,EMB
2021-07-01,112.01000213623047,112.06500244140625,111.81999969482422,111.98999786376953,111.98999786376953,5599700.0,EMB
2021-07-01,14.079999923706055,14.09000015258789,13.90999984741211,13.920000076293945,13.920000076293945,223500.0,EMD
2021-07-01,14.079999923706055,14.085000038146973,13.90999984741211,13.920000076293945,13.920000076293945,223534.0,EMD
2021-07-01,3.049999952316284,3.119999885559082,2.9100000858306885,3.0999999046325684,3.0999999046325684,2388900.0,ENG
2021-07-01,3.049999952316284,3.119999885559082,2.9100000858306885,3.0999999046325684,3.0999999046325684,2402980.0,ENG
2021-06-30,25.549999237060547,25.549999237060547,25.549999237060547,25.549999237060547,25.549999237060547,50.0,ENJ
2021-07-01,25.549999237060547,25.549999237060547,25.549999237060547,25.549999237060547,25.549999237060547,0.0,ENJ
2021-07-01,23.290000915527344,23.350000381469727,23.190000534057617,23.260000228881836,23.260000228881836,96500.0,EOS
2021-07-01,23.290000915527344,23.350000381469727,23.190000534057617,23.260000228881836,23.260000228881836,96460.0,EOS
2021-07-01,22.790000915527344,22.93000030517578,21.739999771118164,22.139999389648438,22.139999389648438,4513300.0,EQT
2021-07-01,22.790000915527344,22.93000030517578,21.739999771118164,22.139999389648438,22.139999389648438,4448777.0,EQT
2021-07-01,12.899999618530273,12.9399995803833,12.84000015258789,12.880000114440918,12.880000114440918,110900.0,ERC
2021-07-01,12.899999618530273,12.9399995803833,12.84000015258789,12.880000114440918,12.880000114440918,110890.0,ERC
2021-07-01,21.280000686645508,21.371000289916992,20.586999893188477,21.371000289916992,21.371000289916992,1200.0,ERO
2021-07-01,21.280000686645508,21.3710994720459,20.586599349975586,21.3710994720459,21.3710994720459,1066.0,ERO
2021-07-01,14.869999885559082,15.0,14.5,14.869999885559082,14.869999885559082,18900.0,ESP
2021-07-01,14.869999885559082,15.0,14.5,14.869999885559082,14.869999885559082,18749.0,ESP
2021-07-01,21.040000915527344,21.100000381469727,20.860000610351562,20.959999084472656,20.959999084472656,154100.0,ETG
2021-07-01,21.040000915527344,21.100000381469727,20.875,20.959999084472656,20.959999084472656,154122.0,ETG
2021-07-01,27.799999237060547,27.989999771118164,27.540000915527344,27.81999969482422,27.81999969482422,188800.0,ETH
2021-07-01,27.799999237060547,27.989999771118164,27.540000915527344,27.81999969482422,27.81999969482422,184201.0,ETH
2021-07-01,6.679999828338623,6.880000114440918,6.28000020980835,6.769999980926514,6.769999980926514,1303100.0,EVC
2021-07-01,6.679999828338623,6.880000114440918,6.28000020980835,6.769999980926514,6.769999980926514,1146770.0,EVC
2021-07-01,136.77000427246094,137.74000549316406,136.13999938964844,137.05999755859375,137.05999755859375,265700.0,FCN
2021-07-01,136.77000427246094,137.74000549316406,136.13999938964844,137.05999755859375,137.05999755859375,231125.0,FCN
2021-07-01,12.600000381469727,12.640000343322754,12.59000015258789,12.600000381469727,12.600000381469727,114200.0,FCT
2021-07-01,12.600000381469727,12.639900207519531,12.59000015258789,12.600000381469727,12.600000381469727,114196.0,FCT
2021-07-01,18.219999313354492,18.219999313354492,18.18000030517578,18.209999084472656,18.209999084472656,7400.0,FID
2021-07-01,18.219999313354492,18.219999313354492,18.174999237060547,18.205799102783203,18.205799102783203,7403.0,FID
2021-07-01,24.190000534057617,24.260000228881836,24.040000915527344,24.1200008392334,24.1200008392334,855800.0,FLO
2021-07-01,24.190000534057617,24.260000228881836,24.040000915527344,24.1200008392334,24.1200008392334,840903.0,FLO
2021-07-01,16.940000534057617,16.959999084472656,16.920000076293945,16.950000762939453,16.950000762939453,127400.0,FLY
2021-07-01,16.940000534057617,16.959999084472656,16.920000076293945,16.950000762939453,16.950000762939453,127261.0,FLY
2021-07-01,188.00999450683594,189.82000732421875,186.77000427246094,189.75999450683594,189.75999450683594,557000.0,FRC
2021-07-01,188.00999450683594,189.82000732421875,186.77000427246094,189.75999450683594,189.75999450683594,553373.0,FRC
2021-07-01,13.479999542236328,13.960000038146973,13.399999618530273,13.720000267028809,13.720000267028809,42700.0,FRD
2021-07-01,13.479999542236328,13.960000038146973,13.399999618530273,13.720000267028809,13.720000267028809,42655.0,FRD
2021-07-01,110.94999694824219,110.94999694824219,110.66999816894531,110.73999786376953,110.73999786376953,40700.0,FXE
