Date,Open,High,Low,Close,Adj Close,Volume
2019-11-04,0.2204,0.2409,0.2199,0.223,0.223,7265506
2019-11-05,0.2224,0.2288,0.212,0.2215,0.2215,4175653
2019-11-06,0.2213,0.2289,0.2041,0.2041,0.2041,2411986
2019-11-07,0.2033,0.2232,0.2024,0.2206,0.2206,3858469
2019-11-08,0.2215,0.2215,0.2006,0.2157,0.2157,3767149
2019-11-09,0.2145,0.2215,0.2028,0.2048,0.2048,2904268
2019-11-10,0.2048,0.208,0.2,0.2002,0.2002,1668980
2019-11-11,0.2002,0.2032,0.1931,0.1958,0.1958,1211083
2019-11-12,0.1959,0.1971,0.189,0.1921,0.1921,812240
2019-11-13,0.1913,0.1966,0.191,0.1942,0.1942,561569
2019-11-14,0.1944,0.1956,0.1834,0.1844,0.1844,663311
2019-11-15,0.1846,0.1863,0.1762,0.1847,0.1847,1826025
2019-11-16,0.1847,0.1904,0.1832,0.1842,0.1842,1069541
2019-11-17,0.1839,0.1854,0.1799,0.1799,0.1799,656156
2019-11-18,0.18,0.1816,0.1666,0.1699,0.1699,867264
2019-11-19,0.1698,0.1725,0.1553,0.159,0.159,1369181
2019-11-20,0.1591,0.1607,0.1466,0.1471,0.1471,808443
2019-11-21,0.1475,0.1488,0.1279,0.13,0.13,1111507
2019-11-22,0.1301,0.1324,0.1058,0.1143,0.1143,1734962
2019-11-23,0.1142,0.1289,0.1086,0.1226,0.1226,1984946
2019-11-24,0.1227,0.1391,0.1196,0.1267,0.1267,3595439
2019-11-25,0.1264,0.1264,0.1052,0.1159,0.1159,2425250
2019-11-26,0.1162,0.1165,0.1113,0.1149,0.1149,933767
2019-11-27,0.1139,0.1156,0.1071,0.1141,0.1141,921715
2019-11-28,0.1138,0.1229,0.1122,0.1158,0.1158,1019122
2019-11-29,0.1158,0.1209,0.1147,0.1171,0.1171,581884
2019-11-30,0.1168,0.1178,0.1095,0.1105,0.1105,391725
2019-12-01,0.1107,0.1107,0.1058,0.1074,0.1074,285516
2019-12-02,0.1074,0.1088,0.1046,0.105,0.105,351488
2019-12-03,0.1055,0.1058,0.1011,0.1021,0.1021,635714
2019-12-04,0.1018,0.1018,0.0961,0.0974,0.0974,547787
2019-12-05,0.0972,0.0974,0.0921,0.0936,0.0936,367268
2019-12-06,0.094,0.0995,0.0932,0.0992,0.0992,540050
2019-12-07,0.0987,0.0987,0.0949,0.0951,0.0951,278712
2019-12-08,0.0946,0.1032,0.0934,0.1009,0.1009,665172
2019-12-09,0.1008,0.1069,0.0983,0.0988,0.0988,659613
2019-12-10,0.0987,0.0988,0.0889,0.0909,0.0909,441667
2019-12-11,0.0908,0.0927,0.0891,0.0891,0.0891,172367
2019-12-12,0.0889,0.0898,0.0846,0.0847,0.0847,346758
2019-12-13,0.0851,0.0909,0.0847,0.0859,0.0859,303678
2019-12-14,0.0857,0.087,0.0822,0.0824,0.0824,150776
2019-12-15,0.0825,0.0993,0.082,0.092,0.092,1219476
2019-12-16,0.092,0.0964,0.0847,0.0858,0.0858,484290
2019-12-17,0.0857,0.0859,0.0808,0.0811,0.0811,181567
2019-12-18,0.0813,0.1002,0.0812,0.0966,0.0966,1237305
2019-12-19,0.0966,0.1247,0.0962,0.1189,0.1189,4531484
2019-12-20,0.1189,0.1243,0.1109,0.1127,0.1127,2105873
2019-12-21,0.1127,0.113,0.1049,0.1064,0.1064,1377089
2019-12-22,0.1064,0.1324,0.106,0.1243,0.1243,3591717
2019-12-23,0.1232,0.1338,0.12,0.1235,0.1235,2285899
2019-12-24,0.1236,0.1393,0.123,0.1275,0.1275,1953290
2019-12-25,0.1274,0.1276,0.1129,0.1158,0.1158,1340796
2019-12-26,0.1157,0.1249,0.1142,0.1142,0.1142,911251
