COG,2021-08-10,16.12,16.4,15.98,16.38,4757214
COP,2021-08-10,55.85,56.775,55.76,56.48,6781846
COUP,2021-08-10,213.36,214.5,204.55,207.9,1568946
CP,2021-08-10,70.93,72.54,70.791,72.21,8091408
CPAC,2021-08-10,5.81,5.83,5.5528,5.65,22752
CPE,2021-08-10,32.33,33.2014,31.87,32.54,1252229
CPF,2021-08-10,25.92,26.515,25.72,26.46,84847
CPK,2021-08-10,128.66,129.26,127.75,129.26,27552
CPT,2021-08-10,146.23,146.57,142.74,143.14,1016062
CRC,2021-08-10,29.95,30.62,29.7,29.82,248847
CRH,2021-08-10,51.05,51.839,51,51.8,264091
CRK,2021-08-10,5.95,6.23,5.915,6.2,2625743
CRM,2021-08-10,250.87,251.24,243.045,243.39,4369814
CRS,2021-08-10,36.97,38.28,36.965,38.1,211899
CRY,2021-08-10,27.04,27.26,26.51,26.73,218528
CSL,2021-08-10,203.23,205.24,202.91,203.48,234564
CSTM,2021-08-10,18.85,19.79,18.72,19.59,937367
CSV,2021-08-10,37.27,37.99,37.265,37.92,75597
CTLT,2021-08-10,121.99,122.2169,119.16,119.19,497950
CTR,2021-08-10,22.69,23.22,22.69,23.18,33710
CTT,2021-08-10,11.615,11.71,11.52,11.57,127055
CUK,2021-08-10,20.84,21.78,20.83,21.66,1328494
CVA,2021-08-10,20,20.05,20,20.02,557799
CVE,2021-08-10,7.98,8.24,7.98,8.23,5118378
CVS,2021-08-10,81.65,83.31,81.2333,83.24,5320338
CVX,2021-08-10,100.74,102.32,100.58,102.08,9757718
CX,2021-08-10,7.97,8.09,7.93,7.95,7098677
CXH,2021-08-10,10.58,10.58,10.53,10.56,11212
CXP,2021-08-10,15.6,15.81,15.51,15.77,873091
CYD,2021-08-10,15.29,15.46,15.21,15.42,17297
DAC,2021-08-10,68.85,73.4,68.26,72.28,341110
DAN,2021-08-10,23.58,24.105,23.41,24.07,594453
DAR,2021-08-10,72.77,74.02,72.0379,73.74,1052398
DB,2021-08-10,12.67,12.785,12.64,12.72,2285725
DBL,2021-08-10,20.0541,20.0541,19.91,19.97,24191
DCI,2021-08-10,67.73,68.87,67.69,68.39,471138
DCO,2021-08-10,53.12,54.82,53.08,54.52,29127
DDT,2021-08-10,26.3048,26.5599,26.03,26.5599,7254
DECK,2021-08-10,434.77,441,430.62,431.05,230834
DEI,2021-08-10,32.21,32.32,31.83,31.85,773265
DEO,2021-08-10,199.55,199.93,198.48,199.05,287793
DFS,2021-08-10,129.37,132.24,129.37,132.04,1588687
DHF,2021-08-10,3.42,3.43,3.38,3.4,344714
DHI,2021-08-10,94.31,96.98,94.01,95.71,1790327
DHT,2021-08-10,5.34,5.45,5.22,5.44,2528629
DIAX,2021-08-10,17.5,17.54,17.42,17.52,112654
DIS,2021-08-10,176.25,177.4,175.58,177.07,5026112
DKL,2021-08-10,39.95,40.69,39.0033,39.21,44021
DLB,2021-08-10,97.77,98.06,95.73,95.99,363500
DLX,2021-08-10,40.55,41.68,39.77,41.53,149362
DMB,2021-08-10,15.37,15.37,15.15,15.3,71604
DMO,2021-08-10,15.75,15.75,15.65,15.72,16061
DNP,2021-08-10,10.71,10.76,10.62,10.67,643276
DOC,2021-08-10,18.51,18.56,18.22,18.23,1248183
DOOR,2021-08-10,113.63,117,112.1833,116.57,192330
DOW,2021-08-10,62.02,63.56,61.94,63.12,3557916
DQ,2021-08-10,60.45,61.5999,59.27,60.84,1444560
DRE,2021-08-10,50.94,50.94,50.25,50.27,1991587
DRI,2021-08-10,138.5,140.67,137.6317,140.22,1416828
DSM,2021-08-10,8.45,8.5,8.37,8.43,123587
DSU,2021-08-10,11.4,11.42,11.29,11.35,96227
DSX,2021-08-10,4.11,4.395,4.1,4.37,608583
DTE,2021-08-10,119.91,120.82,119.37,120,786596
DUKH,2021-08-10,26.55,26.55,26.31,26.49,12830
DVA,2021-08-10,132.31,134.46,131.7,132.75,597932
DVN,2021-08-10,26.86,27.73,26.82,27.65,8156392
DYN,2021-08-10,18.4,18.5,17.51,17.63,241955
EAT,2021-08-10,51.78,53.875,51.355,53.57,881781
EBR,2021-08-10,7.82,7.84,7.69,7.72,358262
EBS,2021-08-10,61.04,61.96,59.175,60.36,302443
ECL,2021-08-10,218.29,219.84,218.29,219.06,583301
ED,2021-08-10,76.2,76.76,75.74,76.4,1893083
EDI,2021-08-10,9.28,9.37,9.21,9.23,22395
EDR,2021-08-10,25.23,25.3739,24.84,24.86,175590
EFC,2021-08-10,18.22,18.44,18.1552,18.32,486775
EFT,2021-08-10,15.41,15.45,14.62,14.73,260615
EGF,2021-08-10,12.9,13.0299,12.8762,12.96,4440
EGP,2021-08-10,174.31,174.31,171.09,171.23,93980
EHI,2021-08-10,10.41,10.41,10.33,10.34,34552
EIG,2021-08-10,41.4,41.83,40.8,41.78,79895
ELA,2021-08-10,4.79,4.86,4.67,4.72,18677
ELP,2021-08-10,6.19,6.19,6.09,6.13,332133
EME,2021-08-10,119.18,120.9488,118.25,120.59,196723
EMF,2021-08-10,18.17,18.17,18.14,18.15,32538
EMO,2021-08-10,20.45,21.06,20.45,21.04,54637
EMR,2021-08-10,101.5,103.235,101.14,103.07,2224217
ENB,2021-08-10,39.41,39.85,39.35,39.78,3834097
ENJ,2021-08-10,25.73,25.73,25.55,25.55,1200
ENLC,2021-08-10,5.3,5.52,5.3,5.46,1615541
ENR,2021-08-10,40,40.21,38.8501,39.8,1120426
ENV,2021-08-10,77,77.45,76.4,77.14,374169
ENZ,2021-08-10,3.16,3.22,3.09,3.16,129103
EOD,2021-08-10,5.9,5.94,5.885,5.94,99381
EOI,2021-08-10,18.87,19.014,18.845,19,48924
EOT,2021-08-10,23.1,23.2003,22.93,22.9302,21098
EPAM,2021-08-10,608.52,618.57,603.12,604.22,236640
EQR,2021-08-10,83.56,83.715,82.05,82.1,1405946
EQT,2021-08-10,19.22,19.47,19.03,19.37,3800310
ERJ,2021-08-10,14.85,15.23,14.5,15,1588900
ESI,2021-08-10,23.79,23.892,23.4919,23.65,650383
ESNT,2021-08-10,47.06,47.705,46.64,47.42,446786
ESS,2021-08-10,321.26,321.26,317.68,317.85,198810
ETH,2021-08-10,24.15,25.88,24,25.26,700535
ETO,2021-08-10,31.03,31.31,31.0021,31.22,64661
ETR,2021-08-10,106.8,108.915,106.45,108.67,1270386
ETW,2021-08-10,11.25,11.27,11.19,11.27,157207
ETY,2021-08-10,14.44,14.48,14.39,14.44,207494
EVC,2021-08-10,7,7.28,6.95,7.27,901403
EVER,2021-08-10,24.24,24.26,22.4344,22.55,386881
EVF,2021-08-10,6.82,6.85,6.8,6.8,21842
EVGN,2021-08-10,2.97,3.02,2.88,2.98,322124
EVN,2021-08-10,14.33,14.33,14.25,14.33,49851
EVT,2021-08-10,28.08,28.3,27.89,28.05,117394
EW,2021-08-10,114.39,114.66,111.755,111.95,2390413
EXG,2021-08-10,10.48,10.5862,10.46,10.56,783158
EXK,2021-08-10,4.53,4.62,4.4,4.4,3923141
EXPR,2021-08-10,5.72,6.38,5.68,6.31,6548923
FAM,2021-08-10,10.23,10.24,10.19,10.2,81102
FBC,2021-08-10,47.72,48.48,47.58,48.44,166792
FBP,2021-08-10,12.59,12.86,12.56,12.77,1051827
FCT,2021-08-10,12.17,12.205,12.16,12.18,90538
FDP,2021-08-10,31.65,32.43,31.615,32.41,140693
FDX,2021-08-10,272.5,274.37,270.98,271.26,2125367
FEI,2021-08-10,7.26,7.37,7.26,7.35,182251
FENG,2021-08-10,1.42,1.45,1.39,1.39,171513
FET,2021-08-10,20,20.3,19.81,20.28,12039
FFA,2021-08-10,21.09,21.22,20.88,21.03,15456
FHN,2021-08-10,15.8,16.13,15.765,16.07,3195891
FICO,2021-08-10,474.11,477.065,455.71,459.52,422662
FIS,2021-08-10,133.95,134.53,131.48,132.5,3627171
FL,2021-08-10,54.93,57.36,54.6,56.62,1864902
FLO,2021-08-10,22.82,22.95,22.75,22.9,748954
FLS,2021-08-10,38.96,39.76,38.6935,39.71,1338365
FMC,2021-08-10,96.05,97.34,95.49,95.5,828887
FMO,2021-08-10,10.62,11.07,10.59,10.98,31433
FMY,2021-08-10,13.8083,13.8453,13.7538,13.828,5767
FNB,2021-08-10,11.66,11.885,11.65,11.82,1684003
FNF,2021-08-10,47.21,48.46,47.21,48.11,1808725
FOE,2021-08-10,20.52,20.545,20.45,20.46,390145
FOR,2021-08-10,20.39,20.66,20.37,20.41,32757
FPL,2021-08-10,5.76,5.78,5.675,5.68,124108
FR,2021-08-10,55.08,55.23,54.33,54.48,512416
FRC,2021-08-10,197.45,199.34,196.67,197.25,1835701
FRT,2021-08-10,119.27,121.03,118.24,119.69,402047
FSD,2021-08-10,15.94,15.95,15.84,15.89,64598
FSS,2021-08-10,38.73,39.255,38.4,39.01,126080
FTI,2021-08-10,6.94,7.13,6.9,7.08,3824351
FUN,2021-08-10,43,43.375,42.33,42.91,398920
FVE,2021-08-10,4.3,4.345,4.21,4.28,146181
G,2021-08-10,50.49,51.19,50.25,51.06,871993
GB,2021-08-10,7.95,7.95,7.5,7.59,7664
GBL,2021-08-10,26.47,27.16,26.47,27.16,15429
GCO,2021-08-10,55.53,60,55.53,58.66,80416
GDOT,2021-08-10,46.28,46.59,45.7,46.42,250034
GDV,2021-08-10,26.91,26.9399,26.71,26.76,157099
GEO,2021-08-10,7.66,7.68,7.455,7.66,1928062
GER,2021-08-10,10.26,10.49,10.26,10.49,18203
GF,2021-08-10,20.77,20.87,20.7,20.76,9849
GFF,2021-08-10,22.81,22.93,22.625,22.83,183584
GGM,2021-08-10,21.96,21.98,21.84,21.91,82274
GHC,2021-08-10,626.01,632.35,623.3448,630.56,14929
GHL,2021-08-10,15.56,15.71,15.49,15.5,62456
GHY,2021-08-10,15.85,15.909,15.8,15.8,107187
GIL,2021-08-10,36.65,37.78,36.65,37.6,851755
GJH,2021-08-10,10.6326,10.6326,10.6,10.62,11200
GJS,2021-08-10,21,21,21,21,0
GLOB,2021-08-10,253.445,255.15,250.74,253.04,255722
GLOP,2021-08-10,4,4.05,3.9,4.01,313178
GLW,2021-08-10,40.9,40.96,40.56,40.92,2886809
GMED,2021-08-10,80.04,80.04,76.23,76.53,460327
GNRC,2021-08-10,420,426.6522,415.085,419.09,495636
GNW,2021-08-10,3.67,3.72,3.65,3.69,2723391
GOL,2021-08-10,7.61,7.65,7.48,7.49,1482351
GPC,2021-08-10,123.77,125.28,123.6,124.77,401838
GPI,2021-08-10,165.98,172.88,165.98,171.66,128057
GPM,2021-08-10,9.2,9.29,9.16,9.21,168655
GPRK,2021-08-10,11.3,11.64,11.16,11.6,219175
GPX,2021-08-10,20.43,20.5,20.37,20.42,138182
GRUB,2021-08-10,18.03,18.31,18.03,18.16,1609688
GS,2021-08-10,400.12,410.63,399.62,407.97,3147456
GSK,2021-08-10,40.59,40.745,40.535,40.65,4963610
GTN,2021-08-10,21.99,22.36,21.62,22.3,398037
GTS,2021-08-10,24.69,24.69,23.7117,23.87,38584
GTY,2021-08-10,31.73,31.78,31.37,31.59,87109
GUT,2021-08-10,8.14,8.2,8.13,8.14,89513
GVA,2021-08-10,38.85,40.33,38.55,39.99,290071
H,2021-08-10,73.61,75.03,73.61,74.56,487131
HAL,2021-08-10,19.81,20.36,19.738,20.21,6891155
HASI,2021-08-10,58.83,60.05,58.54,59.9,397783
HBM,2021-08-10,6.35,6.645,6.195,6.55,2697577
HCA,2021-08-10,246,248.45,239.72,240.66,1980471
HCI,2021-08-10,112.95,114.63,111.4,114.42,55369
HDB,2021-08-10,75.58,75.7,74.8327,75.36,828964
HE,2021-08-10,43.99,44.4,43.71,44.06,186778
HEI,2021-08-10,128.76,131.12,128.705,130.82,403118
HEQ,2021-08-10,13.31,13.4,13.3099,13.39,23037
HHC,2021-08-10,92.96,92.96,91.46,92.25,182757
HIE,2021-08-10,10,10.0617,10,10.05,40741
HIL,2021-08-10,2.38,2.4,2.31,2.38,183278
HIX,2021-08-10,7.64,7.655,7.553,7.57,119189
HLX,2021-08-10,4.03,4.15,4,4.11,1436421
HMN,2021-08-10,39.89,40.28,39.71,40.21,95257
HNI,2021-08-10,38.45,39.04,38.18,38.73,106156
HOG,2021-08-10,40.05,40.5,39.67,40.41,1148007
HOV,2021-08-10,105.5,109.5,101.97,103.48,138878
HPF,2021-08-10,22.89,22.93,22.3,22.61,65556
HPP,2021-08-10,26.94,26.94,26.36,26.46,505595
HPQ,2021-08-10,29.4,29.94,29.35,29.73,6591610
HQL,2021-08-10,21.88,21.88,21.55,21.74,152561
HRB,2021-08-10,25.01,25.19,24.811,25.16,1096717
HSBC,2021-08-10,28.08,28.42,28.03,28.34,2118460
HSC,2021-08-10,18.74,19.38,18.74,19.2,251471
HSY,2021-08-10,178.79,179.37,178.18,178.96,557600
HTA,2021-08-10,28.7,29.16,28.62,28.72,3420119
HUM,2021-08-10,417.01,419.42,414.48,414.8,1015701
HVT,2021-08-10,37.17,38.88,36.9417,38.79,200446
HY,2021-08-10,60,61.889,60,60.96,42315
HYI,2021-08-10,15.76,15.76,15.62,15.66,59296
HZO,2021-08-10,50.91,53.15,50.2,52.46,219670
IAG,2021-08-10,2.4,2.44,2.35,2.37,3202598
IBM,2021-08-10,141.21,141.811,140.34,141.38,5299869
IBP,2021-08-10,123.51,127.03,123.26,124.74,273365
ICE,2021-08-10,120.22,120.22,118.75,119.59,1776402
IDA,2021-08-10,106.49,106.72,105.66,106.08,169259
IFF,2021-08-10,154.26,156.5,153.71,156.35,1269319
IGD,2021-08-10,6.06,6.1,6.055,6.08,256575
IGR,2021-08-10,9.1,9.135,9.08,9.12,267330
IHC,2021-08-10,44,44,43.14,43.5,5929
IHG,2021-08-10,64.3,65.85,64.3,65.7,264917
IIM,2021-08-10,17.02,17.03,16.96,17.01,74471
ING,2021-08-10,13.45,13.58,13.415,13.54,4602477
INN,2021-08-10,8.75,8.98,8.68,8.87,545910
INT,2021-08-10,33.66,34.42,33.52,34.29,365065
IO,2021-08-10,1.4,1.47,1.39,1.45,282629
IP,2021-08-10,58.68,60.22,58.64,59.62,2622559
IR,2021-08-10,49.56,51.1,49.481,51.06,2676071
IRM,2021-08-10,45.5,46.76,45.43,45.97,1844098
IRS,2021-08-10,4.22,4.34,4.12,4.21,140750
IT,2021-08-10,289.48,293.27,288.15,291.56,349735
ITUB,2021-08-10,5.82,5.95,5.8,5.87,31052012
IVC,2021-08-10,8.58,8.63,8.33,8.35,178435
IVR,2021-08-10,3.16,3.24,3.13,3.17,5169334
IX,2021-08-10,91.67,91.84,91.16,91.26,35002
JBK,2021-08-10,31.515,31.515,31.21,31.21,224
JBT,2021-08-10,145.34,149.03,144.25,146.45,169058
JCI,2021-08-10,71.83,72.645,71.66,72.34,2038012
JDD,2021-08-10,10.57,10.61,10.57,10.59,15414
JGH,2021-08-10,16.26,16.26,16.11,16.17,36449
JHX,2021-08-10,36.42,36.99,36,36.81,60414
JLL,2021-08-10,247.94,251.37,246.27,249.82,307928
JMM,2021-08-10,7.5301,7.54,7.53,7.54,7565
JNPR,2021-08-10,28.23,28.36,28.11,28.22,1387160
JOE,2021-08-10,45.21,46.3999,45,46.2,111710
JPC,2021-08-10,10.06,10.06,10.0115,10.06,258738
JPI,2021-08-10,26.45,26.45,25.71,25.8,68372
JPS,2021-08-10,10.06,10.06,9.91,10.03,495860
JQC,2021-08-10,6.57,6.57,6.47,6.48,884900
JSD,2021-08-10,14.74,14.74,14.57,14.6,20313
JTD,2021-08-10,16.28,16.44,16.21,16.38,33522
JWN,2021-08-10,35.95,37.31,35.79,36.97,3493907
KAI,2021-08-10,195.5753,205.6524,195.5753,204.52,24674
KBH,2021-08-10,41.9,43.025,41.69,42.26,1075787
KEX,2021-08-10,56.5,57.84,56.29,57.55,580537
KF,2021-08-10,45.41,45.41,45,45.12,3378
KFS,2021-08-10,5.53,5.55,5.45,5.47,3465
KGC,2021-08-10,6.03,6.05,5.86,5.9,15918881
KIM,2021-08-10,21.73,21.975,21.51,21.73,6025901
KIO,2021-08-10,16.49,16.5,16.41,16.44,35287
KKR,2021-08-10,66.82,67.09,65.74,65.8,2918698
KMF,2021-08-10,7.16,7.31,7.16,7.28,80510
KMI,2021-08-10,17.1,17.26,17.0526,17.19,12297888
KMPR,2021-08-10,67.6,69.76,67.525,68.53,450987
KMX,2021-08-10,132.57,136.0094,132.38,135.31,522824
KNX,2021-08-10,49.05,49.45,48.66,48.86,987336
KODK,2021-08-10,7.4,7.48,7.11,7.24,2564626
KOP,2021-08-10,31.17,31.7,31.07,31.42,111964
KOS,2021-08-10,2.16,2.25,2.145,2.23,5242907
KRA,2021-08-10,37.98,39.59,37.8,39.47,391403
KRG,2021-08-10,19.86,19.962,19.54,19.76,709632
KRO,2021-08-10,13.1,13.29,12.925,13.11,80405
KSM,2021-08-10,12.84,12.85,12.765,12.84,19375
KTF,2021-08-10,12.37,12.395,12.32,12.39,46651
KTN,2021-08-10,32.2,32.2,32.2,32.2,0
KW,2021-08-10,20.94,21.21,20.94,21.01,449490
KWR,2021-08-10,255.05,260.76,254.23,259.18,65697
KYN,2021-08-10,7.76,7.86,7.74,7.86,387360
LAD,2021-08-10,363.08,372,362.195,370.1,152765
LC,2021-08-10,26.4,27.92,26.23,27.23,1650345
