UMPQ,2012-07-18T00:00:00.000Z,TNS
UMPQ,2012-04-18T00:00:00.000Z,TNS
UMPQ,2012-01-25T00:00:00.000Z,TNS
UMPQ,2011-10-19T00:00:00.000Z,TNS
UMPQ,2011-07-20T00:00:00.000Z,TNS
UMPQ,2011-04-21T00:00:00.000Z,TNS
UMPQ,2011-01-27T00:00:00.000Z,TNS
UMPQ,2010-10-21T00:00:00.000Z,TNS
UMPQ,2010-07-27T00:00:00.000Z,TNS
UMPQ,2010-04-22T00:00:00.000Z,TNS
UMPQ,2010-01-28T00:00:00.000Z,TNS
UMPQ,2009-10-15T00:00:00.000Z,TNS
UMPQ,2009-07-16T00:00:00.000Z,TNS
UMPQ,2009-04-16T00:00:00.000Z,TNS
UMPQ,2009-01-29T00:00:00.000Z,TNS
UMPQ,2008-10-16T00:00:00.000Z,TNS
UMPQ,2008-07-17T00:00:00.000Z,TNS
UMPQ,2008-04-17T00:00:00.000Z,TNS
UMPQ,2008-01-24T00:00:00.000Z,TNS
UMPQ,2007-10-18T00:00:00.000Z,TNS
UMPQ,2007-07-19T00:00:00.000Z,TNS
UMPQ,2007-04-19T00:00:00.000Z,TNS
UMPQ,2007-01-25T00:00:00.000Z,TNS
UMPQ,2006-10-19T00:00:00.000Z,TNS
UMPQ,2006-07-20T00:00:00.000Z,TNS
UMPQ,2006-04-20T00:00:00.000Z,TNS
UMPQ,2006-01-25T00:00:00.000Z,TNS
UMPQ,2005-10-20T00:00:00.000Z,TNS
UMPQ,2005-07-21T00:00:00.000Z,TNS
UMPQ,2005-04-21T00:00:00.000Z,TNS
UMPQ,2005-01-27T00:00:00.000Z,TNS
UMPQ,2004-10-21T00:00:00.000Z,TNS
UMPQ,2004-07-15T00:00:00.000Z,TNS
UMPQ,2004-04-15T00:00:00.000Z,TNS
UMPQ,2004-01-20T00:00:00.000Z,TNS
UMPQ,2003-10-14T00:00:00.000Z,TNS
UMPQ,2003-07-15T00:00:00.000Z,TNS
UMPQ,2003-04-15T00:00:00.000Z,TNS
UMPQ,2003-01-23T00:00:00.000Z,TNS
UMPQ,2002-10-15T00:00:00.000Z,TNS
UMPQ,2002-07-11T00:00:00.000Z,TNS
UMPQ,2002-04-11T00:00:00.000Z,TNS
UMPQ,2002-01-24T00:00:00.000Z,TNS
UMPQ,2001-10-10T00:00:00.000Z,TNS
UMPQ,2001-07-11T00:00:00.000Z,TNS
UMPQ,2001-04-16T00:00:00.000Z,TNS
UMPQ,2001-01-18T00:00:00.000Z,TNS
UMPQ,2000-10-04T00:00:00.000Z,TNS
UMPQ,2000-07-05T00:00:00.000Z,TNS
UMPQ,2000-04-03T00:00:00.000Z,TNS
UMPQ,2000-01-24T00:00:00.000Z,TNS
UMPQ,1999-10-08T00:00:00.000Z,TNS
UMPQ,1999-07-13T00:00:00.000Z,TNS
UMPQ,1999-04-12T00:00:00.000Z,TNS
UMPQ,1999-01-20T00:00:00.000Z,TNS
UMPQ,1998-10-08T00:00:00.000Z,TNS
UMPQ,1998-07-14T00:00:00.000Z,TNS
UMPQ,1998-06-25T00:00:00.000Z,TNS
CPTA,2022-05-02T10:59:00.000Z,TNS
CPTA,2022-03-07T10:59:00.000Z,TNS
CPTA,2021-11-01T20:00:00.000Z,AMC
CPTA,2021-08-02T10:59:00.000Z,TNS
CPTA,2021-05-03T00:00:00.000Z,TNS
CPTA,2021-03-08T00:00:00.000Z,TNS
CPTA,2020-11-03T00:00:00.000Z,TNS
CPTA,2020-08-04T00:00:00.000Z,TNS
CPTA,2020-05-04T00:00:00.000Z,TNS
CPTA,2020-03-02T00:00:00.000Z,TNS
CPTA,2019-11-04T00:00:00.000Z,TNS
CPTA,2019-08-05T00:00:00.000Z,TNS
CPTA,2019-05-06T00:00:00.000Z,TNS
CPTA,2019-03-04T00:00:00.000Z,TNS
CPTA,2018-11-05T00:00:00.000Z,TNS
CPTA,2018-08-06T00:00:00.000Z,TNS
CPTA,2018-05-07T00:00:00.000Z,TNS
CPTA,2018-02-27T00:00:00.000Z,TNS
CPTA,2017-11-06T00:00:00.000Z,TNS
CPTA,2017-08-07T00:00:00.000Z,TNS
CPTA,2017-05-08T00:00:00.000Z,TNS
CPTA,2017-03-07T00:00:00.000Z,TNS
CPTA,2016-11-08T00:00:00.000Z,TNS
CPTA,2016-08-09T00:00:00.000Z,TNS
CPTA,2016-05-09T00:00:00.000Z,TNS
CPTA,2016-03-08T00:00:00.000Z,TNS
CPTA,2015-11-09T00:00:00.000Z,TNS
CPTA,2015-08-10T00:00:00.000Z,TNS
CPTA,2015-05-11T00:00:00.000Z,TNS
CPTA,2015-03-04T00:00:00.000Z,TNS
CPTA,2014-11-10T00:00:00.000Z,TNS
CPTA,2014-08-12T00:00:00.000Z,TNS
CPTA,2014-05-12T00:00:00.000Z,TNS
CPTA,2014-03-12T00:00:00.000Z,TNS
CLSK,2022-05-04T20:00:00.000Z,AMC
CLSK,2022-02-10T13:30:00.000Z,BMO
CLSK,2021-12-15T21:00:00.000Z,AMC
CLSK,2021-08-02T12:30:00.000Z,BMO
CLSK,2021-05-06T00:00:00.000Z,TNS
CLSK,2021-02-12T00:00:00.000Z,TNS
CLSK,2020-12-17T00:00:00.000Z,TNS
CLSK,2020-08-04T00:00:00.000Z,TNS
CLSK,2020-05-11T00:00:00.000Z,TNS
CLSK,2020-02-10T00:00:00.000Z,TNS
CLSK,2019-12-16T00:00:00.000Z,TNS
CLSK,2019-08-14T00:00:00.000Z,TNS
CLSK,2019-05-15T00:00:00.000Z,TNS
CLSK,2019-02-14T00:00:00.000Z,TNS
CLSK,2019-01-15T00:00:00.000Z,TNS
CBIO,2022-05-04T12:30:00.000Z,BMO
CBIO,2022-03-02T13:30:00.000Z,BMO
CBIO,2021-11-03T12:30:00.000Z,BMO
CBIO,2021-08-04T12:30:00.000Z,BMO
CBIO,2021-05-06T00:00:00.000Z,TNS
CBIO,2021-03-04T00:00:00.000Z,TNS
CBIO,2020-11-05T00:00:00.000Z,TNS
CBIO,2020-08-06T00:00:00.000Z,TNS
CBIO,2020-05-11T00:00:00.000Z,TNS
CBIO,2020-02-20T00:00:00.000Z,TNS
CBIO,2019-11-07T00:00:00.000Z,TNS
CBIO,2019-08-01T00:00:00.000Z,TNS
CBIO,2019-05-02T00:00:00.000Z,TNS
CBIO,2019-03-07T00:00:00.000Z,TNS
CBIO,2018-11-01T00:00:00.000Z,TNS
CBIO,2018-08-02T00:00:00.000Z,TNS
CBIO,2018-05-03T00:00:00.000Z,TNS
CBIO,2018-03-01T00:00:00.000Z,TNS
CBIO,2017-11-02T00:00:00.000Z,TNS
CBIO,2017-08-03T00:00:00.000Z,TNS
CBIO,2017-05-11T00:00:00.000Z,TNS
CBIO,2017-03-08T00:00:00.000Z,TNS
CBIO,2016-11-03T00:00:00.000Z,TNS
CBIO,2016-08-04T00:00:00.000Z,TNS
CBIO,2016-05-05T00:00:00.000Z,TNS
CBIO,2016-03-09T00:00:00.000Z,TNS
CBIO,2015-11-06T00:00:00.000Z,TNS
CBIO,2015-07-31T00:00:00.000Z,TNS
CBIO,2015-05-07T00:00:00.000Z,TNS
CBIO,2015-03-16T00:00:00.000Z,TNS
CBIO,2014-11-05T00:00:00.000Z,TNS
CBIO,2014-08-06T00:00:00.000Z,TNS
CBIO,2014-05-07T00:00:00.000Z,TNS
CBIO,2014-02-13T00:00:00.000Z,TNS
CBIO,2013-11-05T00:00:00.000Z,TNS
CBIO,2013-08-06T00:00:00.000Z,TNS
CBIO,2013-05-07T00:00:00.000Z,TNS
CBIO,2013-02-13T00:00:00.000Z,TNS
CBIO,2012-11-06T00:00:00.000Z,TNS
CBIO,2012-08-07T00:00:00.000Z,TNS
CBIO,2012-05-03T00:00:00.000Z,TNS
CBIO,2012-02-21T00:00:00.000Z,TNS
CBIO,2011-11-01T00:00:00.000Z,TNS
CBIO,2011-08-04T00:00:00.000Z,TNS
CBIO,2011-05-05T00:00:00.000Z,TNS
CBIO,2011-02-10T00:00:00.000Z,TNS
CBIO,2010-11-04T00:00:00.000Z,TNS
CBIO,2010-08-04T00:00:00.000Z,TNS
CBIO,2010-05-05T00:00:00.000Z,TNS
CBIO,2010-02-11T00:00:00.000Z,TNS
CBIO,2009-11-05T00:00:00.000Z,TNS
CBIO,2009-08-05T00:00:00.000Z,TNS
CBIO,2009-05-11T00:00:00.000Z,TNS
CBIO,2009-02-12T00:00:00.000Z,TNS
CBIO,2008-11-06T00:00:00.000Z,TNS
CBIO,2008-08-05T00:00:00.000Z,TNS
CBIO,2008-05-06T00:00:00.000Z,TNS
CBIO,2008-02-12T00:00:00.000Z,TNS
CBIO,2007-11-08T00:00:00.000Z,TNS
CBIO,2007-08-07T00:00:00.000Z,TNS
CBIO,2007-05-09T00:00:00.000Z,TNS
CBIO,2007-02-22T00:00:00.000Z,TNS
CBIO,2006-11-09T00:00:00.000Z,TNS
CBIO,2006-08-09T00:00:00.000Z,TNS
CBIO,2006-05-25T00:00:00.000Z,TNS
SGMS,2022-05-09T12:30:00.000Z,BMO
SGMS,2022-02-28T10:59:00.000Z,TNS
SGMS,2021-11-02T10:59:00.000Z,TNS
SGMS,2021-07-21T10:59:00.000Z,TNS
SGMS,2021-05-10T00:00:00.000Z,TNS
SGMS,2021-03-01T00:00:00.000Z,TNS
SGMS,2020-11-04T00:00:00.000Z,TNS
SGMS,2020-07-23T00:00:00.000Z,TNS
SGMS,2020-05-11T00:00:00.000Z,TNS
SGMS,2020-02-18T00:00:00.000Z,TNS
SGMS,2019-11-07T00:00:00.000Z,TNS
SGMS,2019-08-01T00:00:00.000Z,TNS
SGMS,2019-05-07T00:00:00.000Z,TNS
SGMS,2019-02-21T00:00:00.000Z,TNS
SGMS,2018-11-08T00:00:00.000Z,TNS
SGMS,2018-08-01T00:00:00.000Z,TNS
SGMS,2018-05-02T00:00:00.000Z,TNS
SGMS,2018-02-28T00:00:00.000Z,TNS
SGMS,2017-11-01T00:00:00.000Z,TNS
SGMS,2017-07-24T00:00:00.000Z,TNS
SGMS,2017-04-27T00:00:00.000Z,TNS
SGMS,2017-03-02T00:00:00.000Z,TNS
SGMS,2016-11-03T00:00:00.000Z,TNS
SGMS,2016-08-05T00:00:00.000Z,TNS
SGMS,2016-05-05T00:00:00.000Z,TNS
SGMS,2016-02-25T00:00:00.000Z,TNS
SGMS,2015-11-09T00:00:00.000Z,TNS
SGMS,2015-08-03T00:00:00.000Z,TNS
SGMS,2015-05-07T00:00:00.000Z,TNS
SGMS,2015-03-11T00:00:00.000Z,TNS
SGMS,2014-10-30T00:00:00.000Z,TNS
SGMS,2014-08-05T00:00:00.000Z,TNS
SGMS,2014-05-08T00:00:00.000Z,TNS
SGMS,2014-03-12T00:00:00.000Z,TNS
SGMS,2013-11-07T00:00:00.000Z,TNS
SGMS,2013-08-08T00:00:00.000Z,TNS
SGMS,2013-05-07T00:00:00.000Z,TNS
SGMS,2013-03-11T00:00:00.000Z,TNS
SGMS,2012-11-06T00:00:00.000Z,TNS
SGMS,2012-08-06T00:00:00.000Z,TNS
SGMS,2012-05-09T00:00:00.000Z,TNS
SGMS,2012-02-28T00:00:00.000Z,TNS
SGMS,2011-11-02T00:00:00.000Z,TNS
SGMS,2011-08-09T00:00:00.000Z,TNS
SGMS,2011-05-10T00:00:00.000Z,TNS
SGMS,2011-03-01T00:00:00.000Z,TNS
SGMS,2010-10-28T00:00:00.000Z,TNS
SGMS,2010-08-05T00:00:00.000Z,TNS
SGMS,2010-05-06T00:00:00.000Z,TNS
SGMS,2010-03-01T00:00:00.000Z,TNS
SGMS,2009-10-26T00:00:00.000Z,TNS
SGMS,2009-07-30T00:00:00.000Z,TNS
SGMS,2009-05-07T00:00:00.000Z,TNS
SGMS,2009-02-26T00:00:00.000Z,TNS
SGMS,2008-10-30T00:00:00.000Z,TNS
SGMS,2008-07-31T00:00:00.000Z,TNS
SGMS,2008-05-08T00:00:00.000Z,TNS
SGMS,2008-02-28T00:00:00.000Z,TNS
SGMS,2007-11-01T00:00:00.000Z,TNS
SGMS,2007-08-02T00:00:00.000Z,TNS
SGMS,2007-05-03T00:00:00.000Z,TNS
SGMS,2007-03-01T00:00:00.000Z,TNS
SGMS,2006-11-02T00:00:00.000Z,TNS
SGMS,2006-08-02T00:00:00.000Z,TNS
SGMS,2006-05-03T00:00:00.000Z,TNS
SGMS,2006-02-28T00:00:00.000Z,TNS
SGMS,2005-11-03T00:00:00.000Z,TNS
SGMS,2005-07-28T00:00:00.000Z,TNS
SGMS,2005-05-05T00:00:00.000Z,TNS
SGMS,2005-02-23T00:00:00.000Z,TNS
SGMS,2004-11-01T00:00:00.000Z,TNS
SGMS,2004-07-28T00:00:00.000Z,TNS
SGMS,2004-04-22T00:00:00.000Z,TNS
SGMS,2004-02-26T00:00:00.000Z,TNS
SGMS,2003-10-29T00:00:00.000Z,TNS
SGMS,2003-07-24T00:00:00.000Z,TNS
SGMS,2003-04-24T00:00:00.000Z,TNS
SGMS,2003-02-28T00:00:00.000Z,TNS
SGMS,2002-10-29T00:00:00.000Z,TNS
SGMS,2002-07-29T00:00:00.000Z,TNS
SGMS,2002-04-22T00:00:00.000Z,TNS
SGMS,2002-02-19T00:00:00.000Z,TNS
SGMS,2000-12-21T00:00:00.000Z,TNS
SGMS,2000-09-06T00:00:00.000Z,TNS
SGMS,1998-12-21T00:00:00.000Z,TNS
SGMS,1998-08-27T00:00:00.000Z,TNS
SGMS,1998-05-27T00:00:00.000Z,TNS
SGMS,1998-02-25T00:00:00.000Z,TNS
SGMS,1996-05-20T00:00:00.000Z,TNS
SGMS,1996-03-05T00:00:00.000Z,TNS
SGMS,1995-04-19T00:00:00.000Z,TNS
SGMS,1995-02-14T00:00:00.000Z,TNS
SGMS,1994-08-24T00:00:00.000Z,TNS
SGMS,1994-05-19T00:00:00.000Z,TNS
SGMS,1994-03-21T00:00:00.000Z,TNS
SGMS,1994-01-31T00:00:00.000Z,TNS
SGMS,1993-08-25T00:00:00.000Z,TNS
SGMS,1993-05-19T00:00:00.000Z,TNS
SGMS,1993-02-20T00:00:00.000Z,TNS
BXS,2022-04-19T20:00:00.000Z,AMC
BXS,2022-01-24T10:59:00.000Z,TNS
BXS,2021-10-18T10:59:00.000Z,TNS
BXS,2021-07-19T10:59:00.000Z,TNS
BXS,2021-04-21T00:00:00.000Z,TNS
BXS,2021-01-25T00:00:00.000Z,TNS
BXS,2020-10-19T00:00:00.000Z,TNS
BXS,2020-07-20T00:00:00.000Z,TNS
BXS,2020-04-20T00:00:00.000Z,TNS
BXS,2020-01-22T00:00:00.000Z,TNS
BXS,2019-10-21T00:00:00.000Z,TNS
BXS,2019-07-17T00:00:00.000Z,TNS
BXS,2019-04-17T00:00:00.000Z,TNS
BXS,2019-01-23T00:00:00.000Z,TNS
BXS,2018-10-17T00:00:00.000Z,TNS
BXS,2018-07-18T00:00:00.000Z,TNS
BXS,2018-04-18T00:00:00.000Z,TNS
BXS,2018-01-24T00:00:00.000Z,TNS
BXS,2017-10-18T00:00:00.000Z,TNS
BXS,2017-07-19T00:00:00.000Z,TNS
BXS,2017-04-19T00:00:00.000Z,TNS
BXS,2017-01-25T00:00:00.000Z,TNS
BXS,2016-10-19T00:00:00.000Z,TNS
BXS,2016-07-20T00:00:00.000Z,TNS
BXS,2016-04-20T00:00:00.000Z,TNS
BXS,2016-01-25T00:00:00.000Z,TNS
BXS,2015-10-19T00:00:00.000Z,TNS
BXS,2015-07-20T00:00:00.000Z,TNS
BXS,2015-04-20T00:00:00.000Z,TNS
BXS,2015-01-21T00:00:00.000Z,TNS
BXS,2014-10-20T00:00:00.000Z,TNS
BXS,2014-07-21T00:00:00.000Z,TNS
BXS,2014-04-21T00:00:00.000Z,TNS
BXS,2014-01-22T00:00:00.000Z,TNS
BXS,2013-10-21T00:00:00.000Z,TNS
BXS,2013-07-22T00:00:00.000Z,TNS
BXS,2013-04-22T00:00:00.000Z,TNS
BXS,2013-01-23T00:00:00.000Z,TNS
BXS,2012-10-18T00:00:00.000Z,TNS
BXS,2012-07-23T00:00:00.000Z,TNS
BXS,2012-04-23T00:00:00.000Z,TNS
BXS,2012-01-17T00:00:00.000Z,TNS
BXS,2011-10-24T00:00:00.000Z,TNS
BXS,2011-07-25T00:00:00.000Z,TNS
BXS,2011-04-25T00:00:00.000Z,TNS
BXS,2011-01-27T00:00:00.000Z,TNS
BXS,2010-10-25T00:00:00.000Z,TNS
BXS,2010-07-22T00:00:00.000Z,TNS
BXS,2010-04-22T00:00:00.000Z,TNS
BXS,2010-01-21T00:00:00.000Z,TNS
BXS,2009-10-22T00:00:00.000Z,TNS
BXS,2009-07-22T00:00:00.000Z,TNS
BXS,2009-04-20T00:00:00.000Z,TNS
BXS,2009-01-22T00:00:00.000Z,TNS
BXS,2008-10-20T00:00:00.000Z,TNS
BXS,2008-07-17T00:00:00.000Z,TNS
BXS,2008-04-21T00:00:00.000Z,TNS
BXS,2008-01-23T00:00:00.000Z,TNS
BXS,2007-10-23T00:00:00.000Z,TNS
BXS,2007-07-23T00:00:00.000Z,TNS
BXS,2007-04-23T00:00:00.000Z,TNS
BXS,2007-01-18T00:00:00.000Z,TNS
BXS,2006-10-19T00:00:00.000Z,TNS
BXS,2006-07-20T00:00:00.000Z,TNS
BXS,2006-04-20T00:00:00.000Z,TNS
BXS,2006-01-23T00:00:00.000Z,TNS
BXS,2005-10-19T00:00:00.000Z,TNS
BXS,2005-07-21T00:00:00.000Z,TNS
BXS,2005-04-19T00:00:00.000Z,TNS
BXS,2005-01-25T00:00:00.000Z,TNS
BXS,2004-10-19T00:00:00.000Z,TNS
BXS,2004-07-20T00:00:00.000Z,TNS
BXS,2004-04-16T00:00:00.000Z,TNS
BXS,2004-01-21T00:00:00.000Z,TNS
BXS,2003-10-16T00:00:00.000Z,TNS
BXS,2003-07-16T00:00:00.000Z,TNS
BXS,2003-04-16T00:00:00.000Z,TNS
BXS,2003-01-20T00:00:00.000Z,TNS
BXS,2002-10-16T00:00:00.000Z,TNS
BXS,2002-07-18T00:00:00.000Z,TNS
BXS,2002-04-18T00:00:00.000Z,TNS
BXS,2002-01-17T00:00:00.000Z,TNS
BXS,2001-10-17T00:00:00.000Z,TNS
BXS,2001-07-18T00:00:00.000Z,TNS
BXS,2001-04-17T00:00:00.000Z,TNS
BXS,2001-01-19T00:00:00.000Z,TNS
BXS,2000-10-18T00:00:00.000Z,TNS
BXS,2000-07-13T00:00:00.000Z,TNS
BXS,2000-04-14T00:00:00.000Z,TNS
BXS,2000-01-18T00:00:00.000Z,TNS
BXS,1999-10-15T00:00:00.000Z,TNS
BXS,1999-07-16T00:00:00.000Z,TNS
BXS,1999-04-15T00:00:00.000Z,TNS
BXS,1999-01-21T00:00:00.000Z,TNS
BXS,1998-10-15T00:00:00.000Z,TNS
BXS,1998-07-14T00:00:00.000Z,TNS
BXS,1998-04-16T00:00:00.000Z,TNS
BXS,1998-01-20T00:00:00.000Z,TNS
BXS,1997-10-14T00:00:00.000Z,TNS
BXS,1997-07-15T00:00:00.000Z,TNS
VUZI,2021-11-08T21:00:00.000Z,AMC
VUZI,2021-08-09T20:00:00.000Z,AMC
VUZI,2021-05-10T00:00:00.000Z,TNS
VUZI,2021-03-15T00:00:00.000Z,TNS
VUZI,2020-11-09T00:00:00.000Z,TNS
VUZI,2020-08-10T00:00:00.000Z,TNS
VUZI,2020-05-11T00:00:00.000Z,TNS
VUZI,2020-03-16T00:00:00.000Z,TNS
VUZI,2019-11-07T00:00:00.000Z,TNS
VUZI,2019-08-09T00:00:00.000Z,TNS
VUZI,2019-05-09T00:00:00.000Z,TNS
VUZI,2019-03-15T00:00:00.000Z,TNS
VUZI,2018-11-08T00:00:00.000Z,TNS
VUZI,2018-08-09T00:00:00.000Z,TNS
VUZI,2018-05-10T00:00:00.000Z,TNS
VUZI,2018-03-16T00:00:00.000Z,TNS
VUZI,2017-11-09T00:00:00.000Z,TNS
VUZI,2017-08-09T00:00:00.000Z,TNS
VUZI,2017-05-10T00:00:00.000Z,TNS
VUZI,2017-03-16T00:00:00.000Z,TNS
VUZI,2016-11-14T00:00:00.000Z,TNS
VUZI,2016-08-15T00:00:00.000Z,TNS
VUZI,2016-05-12T00:00:00.000Z,TNS
VUZI,2016-03-30T00:00:00.000Z,TNS
VUZI,2015-11-12T00:00:00.000Z,TNS
VUZI,2015-08-13T00:00:00.000Z,TNS
VUZI,2015-05-12T00:00:00.000Z,TNS
VUZI,2015-03-31T00:00:00.000Z,TNS
VUZI,2014-11-14T00:00:00.000Z,TNS
VUZI,2014-08-14T00:00:00.000Z,TNS
SEEL,2021-04-30T00:00:00.000Z,TNS
SEEL,2021-03-11T00:00:00.000Z,TNS
SEEL,2020-11-12T00:00:00.000Z,TNS
SEEL,2020-08-14T00:00:00.000Z,TNS
SEEL,2020-05-07T00:00:00.000Z,TNS
SEEL,2020-03-17T00:00:00.000Z,TNS
SEEL,2019-11-07T00:00:00.000Z,TNS
SEEL,2019-08-01T00:00:00.000Z,TNS
SEEL,2019-05-21T00:00:00.000Z,TNS
SEEL,2019-03-28T00:00:00.000Z,TNS
SEEL,2018-10-31T00:00:00.000Z,TNS
SEEL,2018-08-09T00:00:00.000Z,TNS
SEEL,2018-05-03T00:00:00.000Z,TNS
SEEL,2018-03-01T00:00:00.000Z,TNS
SEEL,2017-11-02T00:00:00.000Z,TNS
SEEL,2017-08-02T00:00:00.000Z,TNS
SEEL,2017-05-11T00:00:00.000Z,TNS
SEEL,2017-03-13T00:00:00.000Z,TNS
SEEL,2016-11-08T00:00:00.000Z,TNS
SEEL,2016-08-04T00:00:00.000Z,TNS
SEEL,2016-05-09T00:00:00.000Z,TNS
SEEL,2016-03-09T00:00:00.000Z,TNS
SEEL,2015-11-05T00:00:00.000Z,TNS
SEEL,2015-08-05T00:00:00.000Z,TNS
SEEL,2015-05-11T00:00:00.000Z,TNS
SEEL,2015-03-16T00:00:00.000Z,TNS
SEEL,2014-11-10T00:00:00.000Z,TNS
SEEL,2014-08-11T00:00:00.000Z,TNS
SEEL,2014-05-12T00:00:00.000Z,TNS
SEEL,2014-03-17T00:00:00.000Z,TNS
SEEL,2013-11-08T00:00:00.000Z,TNS
SEEL,2013-08-14T00:00:00.000Z,TNS
SEEL,2013-05-10T00:00:00.000Z,TNS
SEEL,2013-03-18T00:00:00.000Z,TNS
SEEL,2012-11-08T00:00:00.000Z,TNS
SEEL,2012-08-09T00:00:00.000Z,TNS
SEEL,2012-03-13T00:00:00.000Z,TNS
SEEL,2011-03-10T00:00:00.000Z,TNS
SEEL,2008-08-06T00:00:00.000Z,TNS
SEEL,2008-05-12T00:00:00.000Z,TNS
SEEL,2008-03-12T00:00:00.000Z,TNS
SEEL,2007-11-14T00:00:00.000Z,TNS
SEEL,2007-08-14T00:00:00.000Z,TNS
SEEL,2007-05-10T00:00:00.000Z,TNS
SEEL,2007-03-26T00:00:00.000Z,TNS
SEEL,2006-11-09T00:00:00.000Z,TNS
SEEL,2006-08-09T00:00:00.000Z,TNS
SEEL,2006-05-09T00:00:00.000Z,TNS
SEEL,2006-03-17T00:00:00.000Z,TNS
SEEL,2005-11-09T00:00:00.000Z,TNS
SEEL,2005-08-09T00:00:00.000Z,TNS
SEEL,2002-08-14T00:00:00.000Z,TNS
SEEL,2002-05-14T00:00:00.000Z,TNS
SEEL,2002-03-29T00:00:00.000Z,TNS
SEEL,2001-11-14T00:00:00.000Z,TNS
SEEL,2001-08-13T00:00:00.000Z,TNS
SEEL,2001-05-14T00:00:00.000Z,TNS
SEEL,2001-03-01T00:00:00.000Z,TNS
SEEL,2000-11-10T00:00:00.000Z,TNS
VECO,2022-05-02T10:59:00.000Z,TNS
VECO,2022-02-09T10:59:00.000Z,TNS
VECO,2021-10-25T10:59:00.000Z,TNS
VECO,2021-08-02T10:59:00.000Z,TNS
VECO,2021-05-04T00:00:00.000Z,TNS
VECO,2021-02-11T00:00:00.000Z,TNS
VECO,2020-10-27T00:00:00.000Z,TNS
