Date,Open,High,Low,Close,Adj Close,Volume,ticker
2021-06-22,41.22999954223633,41.709999084472656,40.90999984741211,41.15999984741211,41.15999984741211,628653.0,TWOU
2021-06-22,18.350000381469727,18.46500015258789,18.059999465942383,18.3799991607666,18.3799991607666,921554.0,UMPQ
2021-06-22,24.639999389648438,25.010000228881836,24.639999389648438,25.0,25.0,2130.0,CPTA
2021-06-22,16.649999618530273,16.81999969482422,15.449999809265137,16.649999618530273,16.649999618530273,2523048.0,CLSK
2021-06-22,4.170000076293945,4.260000228881836,4.110000133514404,4.230000019073486,4.230000019073486,233125.0,CBIO
2021-06-22,75.30000305175781,78.0199966430664,74.70999908447266,77.8499984741211,77.8499984741211,870630.0,SGMS
2021-06-22,28.81999969482422,28.969999313354492,28.31999969482422,28.860000610351562,28.860000610351562,807467.0,BXS
2021-06-22,15.979999542236328,16.170000076293945,15.539999961853027,16.139999389648438,16.139999389648438,1889719.0,VUZI
2021-06-22,3.009999990463257,3.0199999809265137,2.740000009536743,2.859999895095825,2.859999895095825,4658903.0,SEEL
2021-06-22,22.959999084472656,23.549999237060547,22.790000915527344,23.469999313354492,23.469999313354492,231989.0,VECO
2021-06-22,31.739999771118164,34.22999954223633,31.344999313354492,32.90999984741211,32.90999984741211,174431.0,LE
2021-06-22,3.559999942779541,3.640000104904175,3.4600000381469727,3.609999895095825,3.609999895095825,349958.0,PLG
2021-06-22,51.959999084472656,52.72999954223633,50.75,52.130001068115234,52.130001068115234,337378.0,ZNTL
2021-06-22,36.470001220703125,36.720001220703125,35.84000015258789,36.470001220703125,36.470001220703125,221518.0,WSBC
2021-06-22,22.5,22.5,22.469999313354492,22.489999771118164,22.489999771118164,226910.0,SOLY
2021-06-22,21.149999618530273,23.649999618530273,20.959999084472656,22.899999618530273,22.899999618530273,1299832.0,XONE
2021-06-22,42.959999084472656,44.310001373291016,42.3650016784668,44.310001373291016,44.310001373291016,716110.0,ADNT
2021-06-22,4.710000038146973,4.775000095367432,4.630000114440918,4.730000019073486,4.730000019073486,66538.0,BTN
2021-06-22,101.0,103.23999786376953,100.66000366210938,102.56999969482422,102.56999969482422,3305729.0,NET
2021-06-22,39.0,39.37990188598633,37.40999984741211,38.25,38.25,1282115.0,BLNK
2021-06-22,20.90999984741211,20.989999771118164,20.600000381469727,20.969999313354492,20.969999313354492,139970.0,EBSB
2021-06-22,18.389999389648438,19.540000915527344,18.277999877929688,19.420000076293945,19.420000076293945,2125506.0,PRTS
2021-06-22,15.989999771118164,16.049999237060547,15.59000015258789,15.960000038146973,15.960000038146973,101155.0,ESSA
2021-06-22,42.5099983215332,42.70000076293945,41.689998626708984,42.56999969482422,42.56999969482422,241109.0,MAX
2021-06-22,57.79999923706055,58.709999084472656,57.79999923706055,58.68000030517578,58.68000030517578,422669.0,OZON
2021-06-22,7.849999904632568,7.919899940490723,7.53000020980835,7.78000020980835,7.78000020980835,92339.0,HZN
2021-06-22,34.75,34.75,33.189998626708984,33.43000030517578,33.43000030517578,269904.0,AAN
2021-06-22,4.090000152587891,4.059999942779541,3.9000000953674316,4.03000020980835,4.03000020980835,122216.0,FNHC
2021-06-22,43.5099983215332,43.7400016784668,42.91999816894531,43.470001220703125,43.470001220703125,324358.0,BKU
2021-06-22,157.74000549316406,160.85000610351562,157.3000030517578,160.4600067138672,160.4600067138672,281948.0,ZLAB
2021-06-22,45.560001373291016,46.599998474121094,44.900001525878906,46.4900016784668,46.4900016784668,152182.0,CMBM
2021-06-22,5.090000152587891,5.139999866485596,5.0,5.070000171661377,5.070000171661377,52757.0,VS
2021-06-22,9.760000228881836,9.920000076293945,9.579999923706055,9.699999809265137,9.699999809265137,76179.0,TIPT
2021-06-22,25.5,27.0,25.280000686645508,26.520000457763672,26.520000457763672,2800331.0,BE
2021-06-22,43.95000076293945,44.029998779296875,43.16999816894531,43.58000183105469,43.58000183105469,317813.0,PPBI
2021-06-22,17.6299991607666,17.989999771118164,17.389999389648438,17.790000915527344,17.790000915527344,262072.0,SNDX
2021-06-22,145.9199981689453,147.8800048828125,144.25999450683594,146.77999877929688,146.77999877929688,107248.0,FOXF
2021-06-22,46.4900016784668,46.70000076293945,46.040000915527344,46.61000061035156,46.61000061035156,590566.0,MLHR
2021-06-22,59.470001220703125,59.880001068115234,58.040000915527344,59.61000061035156,59.61000061035156,220258.0,LOB
2021-06-22,29.3799991607666,32.5,28.40999984741211,32.22999954223633,32.22999954223633,17705220.0,RIOT
2021-06-22,13.569999694824219,13.770000457763672,13.3100004196167,13.670000076293945,13.670000076293945,100890.0,CAMP
2021-06-22,13.109999656677246,13.220000267028809,12.739999771118164,13.079999923706055,13.079999923706055,590764.0,RFP
2021-06-22,16.649999618530273,16.93000030517578,16.43000030517578,16.790000915527344,16.790000915527344,80929.0,AEYE
2021-06-22,3.9100000858306885,3.950000047683716,3.6700000762939453,3.859999895095825,3.859999895095825,1815357.0,ADAP
2021-06-22,43.939998626708984,44.919898986816406,42.900001525878906,43.970001220703125,43.970001220703125,990626.0,ZIM
2021-06-22,10.350000381469727,10.600000381469727,10.324999809265137,10.380000114440918,10.380000114440918,130057.0,INVZ
2021-06-22,6.940000057220459,7.127500057220459,6.840099811553955,6.960000038146973,6.960000038146973,784823.0,SURF
2021-06-22,88.43000030517578,89.08000183105469,72.4801025390625,77.62999725341797,77.62999725341797,6482255.0,SAVA
